Datetime,Dn,Dm,Dx,Sn,Sm,Sx,source_file,Ta,Ua,Pa,Th,Vh,Vs,Vr,Rc,Rd,Ri,Hc,Hd,Hi
2025-11-27_014011,,,,,,,VPMI.2025.331.0R2.csv,9.1,0.0,748.9,,,,,,,,,,
2025-11-27_020011,,,,,,,VPMI.2025.331.0R2.csv,9.1,0.0,749.0,,,,,,,,,,
2025-11-27_022011,,,,,,,VPMI.2025.331.0R2.csv,9.4,0.0,749.2,,,,,,,,,,
2025-11-27_024011,,,,,,,VPMI.2025.331.0R2.csv,9.1,0.0,749.4,,,,,,,,,,
2025-11-27_030011,,,,,,,VPMI.2025.331.0R2.csv,9.3,0.0,749.2,,,,,,,,,,
2025-11-27_032011,,,,,,,VPMI.2025.331.0R2.csv,9.5,0.0,749.3,,,,,,,,,,
2025-11-27_034011,,,,,,,VPMI.2025.331.0R2.csv,9.7,0.0,749.2,,,,,,,,,,
2025-11-27_040011,,,,,,,VPMI.2025.331.0R2.csv,10.0,0.0,749.1,,,,,,,,,,
2025-11-27_042011,,,,,,,VPMI.2025.331.0R2.csv,10.0,0.0,749.3,,,,,,,,,,
2025-11-27_044011,,,,,,,VPMI.2025.331.0R2.csv,10.0,0.0,749.3,,,,,,,,,,
2025-11-27_050011,,,,,,,VPMI.2025.331.0R2.csv,10.2,0.0,749.4,,,,,,,,,,
2025-11-27_052011,,,,,,,VPMI.2025.331.0R2.csv,10.1,0.0,749.3,,,,,,,,,,
2025-11-27_054011,,,,,,,VPMI.2025.331.0R2.csv,10.1,0.0,749.4,,,,,,,,,,
2025-11-27_060011,,,,,,,VPMI.2025.331.0R2.csv,9.7,0.0,749.1,,,,,,,,,,
2025-11-27_062011,,,,,,,VPMI.2025.331.0R2.csv,9.5,0.0,748.9,,,,,,,,,,
2025-11-27_064011,,,,,,,VPMI.2025.331.0R2.csv,9.5,0.0,748.7,,,,,,,,,,
2025-11-27_070011,,,,,,,VPMI.2025.331.0R2.csv,9.7,0.0,748.2,,,,,,,,,,
2025-11-27_072011,,,,,,,VPMI.2025.331.0R2.csv,9.2,0.0,748.8,,,,,,,,,,
2025-11-27_074011,,,,,,,VPMI.2025.331.0R2.csv,8.8,0.0,748.5,,,,,,,,,,
2025-11-27_080011,,,,,,,VPMI.2025.331.0R2.csv,8.9,0.0,748.0,,,,,,,,,,
2025-11-27_082011,,,,,,,VPMI.2025.331.0R2.csv,8.9,0.0,748.5,,,,,,,,,,
2025-11-27_084011,,,,,,,VPMI.2025.331.0R2.csv,8.8,0.0,748.0,,,,,,,,,,
2025-11-27_090010,,,,,,,VPMI.2025.331.0R2.csv,9.0,0.0,748.3,,,,,,,,,,
2025-11-27_092010,,,,,,,VPMI.2025.331.0R2.csv,9.0,0.0,748.4,,,,,,,,,,
2025-11-27_094010,,,,,,,VPMI.2025.331.0R2.csv,8.9,0.0,748.4,,,,,,,,,,
2025-11-27_100010,,,,,,,VPMI.2025.331.0R2.csv,9.0,0.0,748.3,,,,,,,,,,
2025-11-27_102010,,,,,,,VPMI.2025.331.0R2.csv,8.3,0.0,748.8,,,,,,,,,,
2025-11-27_104010,,,,,,,VPMI.2025.331.0R2.csv,8.0,0.0,748.4,,,,,,,,,,
2025-11-27_110010,,,,,,,VPMI.2025.331.0R2.csv,8.5,0.0,748.9,,,,,,,,,,
2025-11-27_112010,,,,,,,VPMI.2025.331.0R2.csv,8.9,0.0,749.3,,,,,,,,,,
2025-11-27_114010,,,,,,,VPMI.2025.331.0R2.csv,9.0,0.0,749.2,,,,,,,,,,
2025-11-27_120010,,,,,,,VPMI.2025.331.0R2.csv,8.5,0.0,748.9,,,,,,,,,,
2025-11-27_122010,,,,,,,VPMI.2025.331.0R2.csv,8.7,0.0,749.4,,,,,,,,,,
2025-11-27_124010,,,,,,,VPMI.2025.331.0R2.csv,7.9,0.0,749.5,,,,,,,,,,
2025-11-27_130010,,,,,,,VPMI.2025.331.0R2.csv,8.1,0.0,749.6,,,,,,,,,,
2025-11-27_132010,,,,,,,VPMI.2025.331.0R2.csv,8.2,0.0,750.1,,,,,,,,,,
2025-11-27_134010,,,,,,,VPMI.2025.331.0R2.csv,8.2,0.0,750.2,,,,,,,,,,
2025-11-27_140010,,,,,,,VPMI.2025.331.0R2.csv,8.1,0.0,750.6,,,,,,,,,,
2025-11-27_142010,,,,,,,VPMI.2025.331.0R2.csv,8.2,0.0,750.5,,,,,,,,,,
2025-11-27_144010,,,,,,,VPMI.2025.331.0R2.csv,8.3,0.0,750.9,,,,,,,,,,
2025-11-27_150010,,,,,,,VPMI.2025.331.0R2.csv,8.5,0.0,751.0,,,,,,,,,,
2025-11-27_152010,,,,,,,VPMI.2025.331.0R2.csv,8.9,0.0,750.9,,,,,,,,,,
2025-11-27_154010,,,,,,,VPMI.2025.331.0R2.csv,9.0,0.0,751.0,,,,,,,,,,
2025-11-27_160010,,,,,,,VPMI.2025.331.0R2.csv,9.1,0.0,750.9,,,,,,,,,,
2025-11-27_162010,,,,,,,VPMI.2025.331.0R2.csv,8.7,0.0,751.0,,,,,,,,,,
2025-11-27_164010,,,,,,,VPMI.2025.331.0R2.csv,9.0,0.0,750.7,,,,,,,,,,
2025-11-27_170010,,,,,,,VPMI.2025.331.0R2.csv,8.5,0.0,750.6,,,,,,,,,,
2025-11-27_172010,,,,,,,VPMI.2025.331.0R2.csv,9.0,0.0,750.1,,,,,,,,,,
2025-11-27_174010,,,,,,,VPMI.2025.331.0R2.csv,9.7,0.0,750.2,,,,,,,,,,
2025-11-27_180010,,,,,,,VPMI.2025.331.0R2.csv,10.1,0.0,749.9,,,,,,,,,,
2025-11-27_182010,,,,,,,VPMI.2025.331.0R2.csv,9.6,0.0,749.9,,,,,,,,,,
2025-11-27_184010,,,,,,,VPMI.2025.331.0R2.csv,9.4,0.0,749.7,,,,,,,,,,
2025-11-27_190010,,,,,,,VPMI.2025.331.0R2.csv,9.3,0.0,749.3,,,,,,,,,,
2025-11-27_192010,,,,,,,VPMI.2025.331.0R2.csv,8.9,0.0,749.3,,,,,,,,,,
2025-11-27_194010,,,,,,,VPMI.2025.331.0R2.csv,9.0,0.0,749.2,,,,,,,,,,
2025-11-27_200010,,,,,,,VPMI.2025.331.0R2.csv,9.3,0.0,749.3,,,,,,,,,,
2025-11-27_202010,,,,,,,VPMI.2025.331.0R2.csv,8.9,0.0,749.3,,,,,,,,,,
2025-11-27_204010,,,,,,,VPMI.2025.331.0R2.csv,8.4,0.0,749.3,,,,,,,,,,
2025-11-27_210010,,,,,,,VPMI.2025.331.0R2.csv,8.5,0.0,748.9,,,,,,,,,,
2025-11-27_212010,,,,,,,VPMI.2025.331.0R2.csv,7.5,0.0,749.0,,,,,,,,,,
2025-11-27_214010,,,,,,,VPMI.2025.331.0R2.csv,7.3,0.0,748.8,,,,,,,,,,
2025-11-27_220010,,,,,,,VPMI.2025.331.0R2.csv,7.5,0.0,748.8,,,,,,,,,,
2025-11-27_222010,,,,,,,VPMI.2025.331.0R2.csv,7.2,0.0,748.9,,,,,,,,,,
2025-11-27_224010,,,,,,,VPMI.2025.331.0R2.csv,6.9,0.0,749.0,,,,,,,,,,
2025-11-27_230010,,,,,,,VPMI.2025.331.0R2.csv,7.0,0.0,749.2,,,,,,,,,,
2025-11-27_232010,,,,,,,VPMI.2025.331.0R2.csv,6.9,0.0,749.1,,,,,,,,,,
2025-11-27_234010,,,,,,,VPMI.2025.331.0R2.csv,7.2,0.0,749.3,,,,,,,,,,
2025-11-27_000037,,,,,,,VPMI.2025.331.0R3.csv,,,,14.39,10300.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_002037,,,,,,,VPMI.2025.331.0R3.csv,,,,14.6,10560.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_004037,,,,,,,VPMI.2025.331.0R3.csv,,,,14.6,10560.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_010037,,,,,,,VPMI.2025.331.0R3.csv,,,,14.6,10560.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_012037,,,,,,,VPMI.2025.331.0R3.csv,,,,14.6,10560.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_014037,,,,,,,VPMI.2025.331.0R3.csv,,,,14.6,10560.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_020037,,,,,,,VPMI.2025.331.0R3.csv,,,,14.6,10560.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_022037,,,,,,,VPMI.2025.331.0R3.csv,,,,14.79,10700.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_024037,,,,,,,VPMI.2025.331.0R3.csv,,,,14.92,10820.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_030037,,,,,,,VPMI.2025.331.0R3.csv,,,,14.96,10840.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_032037,,,,,,,VPMI.2025.331.0R3.csv,,,,15.09,10940.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_034037,,,,,,,VPMI.2025.331.0R3.csv,,,,15.33,11180.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_040037,,,,,,,VPMI.2025.331.0R3.csv,,,,15.51,11340.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_042037,,,,,,,VPMI.2025.331.0R3.csv,,,,15.91,11630.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_044037,,,,,,,VPMI.2025.331.0R3.csv,,,,16.14,11830.0,0.3,0.0,0.0,0.0,,,,
2025-11-27_050037,,,,,,,VPMI.2025.331.0R3.csv,,,,16.83,12490.0,1.1,0.0,0.0,0.0,,,,
2025-11-27_052036,,,,,,,VPMI.2025.331.0R3.csv,,,,17.24,12980.0,2.8,0.0,0.0,0.0,,,,
2025-11-27_054036,,,,,,,VPMI.2025.331.0R3.csv,,,,18.67,14120.0,10.4,0.0,0.0,0.0,,,,
2025-11-27_060036,,,,,,,VPMI.2025.331.0R3.csv,,,,21.02,15240.0,14.5,0.0,0.0,0.0,,,,
2025-11-27_062036,,,,,,,VPMI.2025.331.0R3.csv,,,,27.84,16440.0,4.1,0.0,0.0,0.0,,,,
2025-11-27_064036,,,,,,,VPMI.2025.331.0R3.csv,,,,28.91,17350.0,0.2,0.0,0.0,0.0,,,,
2025-11-27_070036,,,,,,,VPMI.2025.331.0R3.csv,,,,29.36,18020.0,1.0,0.0,0.0,0.0,,,,
2025-11-27_072036,,,,,,,VPMI.2025.331.0R3.csv,,,,29.64,18310.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_074036,,,,,,,VPMI.2025.331.0R3.csv,,,,31.84,19250.0,2.7,0.0,0.0,0.0,,,,
2025-11-27_080036,,,,,,,VPMI.2025.331.0R3.csv,,,,32.82,20040.0,1.9,0.0,0.0,0.0,,,,
2025-11-27_082036,,,,,,,VPMI.2025.331.0R3.csv,,,,32.92,20300.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_084036,,,,,,,VPMI.2025.331.0R3.csv,,,,32.92,20310.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_090036,,,,,,,VPMI.2025.331.0R3.csv,,,,33.33,20800.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_092036,,,,,,,VPMI.2025.331.0R3.csv,,,,33.51,20970.0,0.3,0.0,0.0,0.0,,,,
2025-11-27_094036,,,,,,,VPMI.2025.331.0R3.csv,,,,33.63,21050.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_100036,,,,,,,VPMI.2025.331.0R3.csv,,,,33.63,21060.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_102036,,,,,,,VPMI.2025.331.0R3.csv,,,,36.51,22070.0,9.5,0.0,0.0,0.0,,,,
2025-11-27_104036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.01,22490.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_110036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.01,22490.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_112036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.08,22520.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_114036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.12,22550.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_120036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.17,22630.0,1.2,0.0,0.0,0.0,,,,
2025-11-27_122036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.3,22780.0,1.2,0.0,0.0,0.0,,,,
2025-11-27_124036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.34,22840.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_130036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.34,22840.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_132036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.34,22840.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_134036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.34,22840.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_140036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.34,22840.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_142036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.34,22840.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_144036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.34,22840.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_150036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.34,22840.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_152036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.36,22930.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_154036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.4,23000.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_160036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.4,23000.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_162036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.4,23000.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_164036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.4,23000.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_170036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.4,23000.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_172036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.4,23000.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_174036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.4,23000.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_180036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.4,23000.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_182036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.4,23000.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_184036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.4,23010.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_190036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.46,23050.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_192036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.51,23200.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_194036,,,,,,,VPMI.2025.331.0R3.csv,,,,37.53,23250.0,0.6,0.0,0.0,0.0,,,,
2025-11-27_200036,,,,,,,VPMI.2025.331.0R3.csv,,,,38.55,24010.0,8.1,0.0,0.0,0.0,,,,
2025-11-27_202036,,,,,,,VPMI.2025.331.0R3.csv,,,,39.8,24970.0,3.8,0.0,0.0,0.0,,,,
2025-11-27_204036,,,,,,,VPMI.2025.331.0R3.csv,,,,39.94,25130.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_210036,,,,,,,VPMI.2025.331.0R3.csv,,,,39.94,25130.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_212036,,,,,,,VPMI.2025.331.0R3.csv,,,,39.94,25130.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_214036,,,,,,,VPMI.2025.331.0R3.csv,,,,39.94,25130.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_220036,,,,,,,VPMI.2025.331.0R3.csv,,,,39.94,25130.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_222036,,,,,,,VPMI.2025.331.0R3.csv,,,,39.94,25130.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_224036,,,,,,,VPMI.2025.331.0R3.csv,,,,39.94,25130.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_230036,,,,,,,VPMI.2025.331.0R3.csv,,,,39.94,25130.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_232036,,,,,,,VPMI.2025.331.0R3.csv,,,,39.94,25130.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_234036,,,,,,,VPMI.2025.331.0R3.csv,,,,39.94,25140.0,0.0,0.0,0.0,0.0,,,,
2025-11-27_000005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.7,0.0,12.4,3.617
2025-11-27_002008,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.6,0.0,12.4,3.617
2025-11-27_004008,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.4,0.0,12.4,3.617
2025-11-27_010008,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.2,0.0,12.4,3.617
2025-11-27_012008,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.1,0.0,12.4,3.617
2025-11-27_014008,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.2,0.0,12.3,3.618
2025-11-27_020007,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.3,0.0,12.3,3.617
2025-11-27_022007,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.6,0.0,12.3,3.617
2025-11-27_024007,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.4,0.0,12.3,3.617
2025-11-27_030008,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.5,0.0,12.3,3.618
2025-11-27_032008,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.8,0.0,12.3,3.617
2025-11-27_034007,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.0,0.0,12.3,3.617
2025-11-27_040007,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.3,0.0,12.3,3.618
2025-11-27_042007,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.3,0.0,12.3,3.618
2025-11-27_044007,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.3,0.0,12.2,3.619
2025-11-27_050005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.4,0.0,12.2,3.618
2025-11-27_052005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.4,0.0,12.2,3.617
2025-11-27_054005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.4,0.0,12.2,3.619
2025-11-27_060007,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.0,0.0,12.2,3.628
2025-11-27_062005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.8,0.0,12.2,3.619
2025-11-27_064005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.8,0.0,12.2,3.618
2025-11-27_070005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.0,0.0,12.2,3.617
2025-11-27_072005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.6,0.0,12.1,3.618
2025-11-27_074005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.3,0.0,12.1,3.618
2025-11-27_080005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.3,0.0,12.2,3.618
2025-11-27_082005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.4,0.0,12.1,3.617
2025-11-27_084007,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.3,0.0,12.1,3.618
2025-11-27_090005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.5,0.0,12.1,3.618
2025-11-27_092007,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.5,0.0,12.1,3.619
2025-11-27_094004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.4,0.0,12.1,3.617
2025-11-27_100004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.5,0.0,12.1,3.618
2025-11-27_102005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,11.8,0.0,12.1,3.618
2025-11-27_104005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,11.4,0.0,12.1,3.617
2025-11-27_110005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.0,0.0,12.1,3.618
2025-11-27_112004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.4,0.0,12.1,3.617
2025-11-27_114005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.4,0.0,12.1,3.618
2025-11-27_120004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.0,0.0,12.1,3.618
2025-11-27_122004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.2,0.0,12.1,3.628
2025-11-27_124004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,11.3,0.0,12.1,3.618
2025-11-27_130004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,11.7,0.0,12.1,3.618
2025-11-27_132005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,11.9,0.0,12.1,3.617
2025-11-27_134005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.0,0.0,12.1,3.618
2025-11-27_140005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.3,0.0,12.3,3.618
2025-11-27_142005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.1,0.0,12.6,3.618
2025-11-27_144004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.1,0.0,12.5,3.617
2025-11-27_150004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.5,0.0,12.5,3.617
2025-11-27_152005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.5,0.0,12.7,3.617
2025-11-27_154005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.6,0.0,12.6,3.617
2025-11-27_160005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,17.0,0.0,13.0,3.617
2025-11-27_162005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,20.7,0.0,13.1,3.618
2025-11-27_164005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,22.0,0.0,13.2,3.618
2025-11-27_170005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,16.0,0.0,12.9,3.618
2025-11-27_172004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,22.8,0.0,13.3,3.618
2025-11-27_174005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,23.0,0.0,13.5,3.618
2025-11-27_180005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,24.3,0.0,13.3,3.618
2025-11-27_182005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,19.4,0.0,13.3,3.618
2025-11-27_184005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,15.1,0.0,13.3,3.618
2025-11-27_190005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,15.7,0.0,13.0,3.618
2025-11-27_192004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.7,0.0,12.8,3.617
2025-11-27_194004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,15.0,0.0,14.7,3.619
2025-11-27_200004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,13.7,0.0,12.7,3.617
2025-11-27_202004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.9,0.0,12.6,3.618
2025-11-27_204004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.5,0.0,12.5,3.618
2025-11-27_210005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.7,0.0,12.6,3.618
2025-11-27_212005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.5,0.0,12.7,3.618
2025-11-27_214004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,11.6,0.0,12.6,3.617
2025-11-27_220005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,12.3,0.0,12.7,3.617
2025-11-27_222005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,11.3,0.0,12.4,3.617
2025-11-27_224005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,10.9,0.0,12.4,3.618
2025-11-27_230005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,10.8,0.0,12.4,3.617
2025-11-27_232004,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,10.3,0.0,12.4,3.618
2025-11-27_234005,,,,,,,VPMI.2025.331.0R5.csv,,,,,,,,,,10.8,0.0,12.4,3.618
2025-11-28_000126,38.0,64.0,176.0,3.6,8.1,11.3,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_002011,4.0,67.0,188.0,3.3,5.3,10.7,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_004011,255.0,171.0,358.0,2.1,3.1,5.2,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_010011,30.0,59.0,95.0,3.2,6.2,7.7,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_012011,40.0,59.0,74.0,5.2,6.0,7.5,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_014011,56.0,102.0,142.0,2.1,3.5,5.0,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_020011,55.0,129.0,164.0,2.2,3.7,6.1,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_022011,50.0,8.0,334.0,2.4,5.9,9.4,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_024011,125.0,59.0,340.0,4.3,5.6,9.6,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_030011,36.0,90.0,140.0,2.2,4.4,7.4,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_032011,11.0,50.0,125.0,2.3,5.2,7.7,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_034010,117.0,16.0,293.0,1.1,4.7,10.1,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_040010,60.0,28.0,324.0,3.5,6.0,9.7,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_042010,18.0,70.0,136.0,2.4,5.9,10.4,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_044010,86.0,27.0,358.0,3.5,6.2,8.2,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_050010,127.0,55.0,327.0,0.7,2.9,4.7,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_052010,129.0,178.0,230.0,1.2,2.2,3.6,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_054010,34.0,247.0,221.0,0.5,1.5,4.7,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_060010,7.0,54.0,89.0,1.7,3.5,6.0,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_062010,216.0,72.0,301.0,0.3,1.5,3.7,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
2025-11-28_064010,77.0,130.0,167.0,1.6,2.4,4.5,VPMI.2025.332.0R1.csv,,,,,,,,,,,,,
