Datetime,Dn,Dm,Dx,Sn,Sm,Sx,source_file,Ta,Ua,Pa,Th,Vh,Vs,Vr
2024-09-20_070003,138.0,145.0,149.0,3.3,4.2,4.5,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_070003,138.0,145.0,149.0,3.3,4.2,4.5,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_072003,131.0,150.0,163.0,0.2,0.4,0.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_072003,131.0,150.0,163.0,0.2,0.4,0.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_074003,106.0,120.0,204.0,0.1,0.3,0.4,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_074003,106.0,120.0,204.0,0.1,0.3,0.4,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_080003,96.0,28.0,303.0,0.4,0.7,0.8,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_080003,96.0,28.0,303.0,0.4,0.7,0.8,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_082003,3.0,9.0,15.0,1.7,1.8,1.9,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_082003,3.0,9.0,15.0,1.7,1.8,1.9,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_084003,119.0,122.0,129.0,0.4,0.5,0.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_084003,119.0,122.0,129.0,0.4,0.5,0.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_090003,116.0,134.0,145.0,0.8,0.9,1.0,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_090003,116.0,134.0,145.0,0.8,0.9,1.0,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_092003,114.0,134.0,187.0,0.3,0.4,0.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_092003,114.0,134.0,187.0,0.3,0.4,0.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_094003,136.0,142.0,148.0,0.7,0.8,0.8,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_094003,136.0,142.0,148.0,0.7,0.8,0.8,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_100003,122.0,126.0,134.0,0.6,0.6,0.8,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_100003,122.0,126.0,134.0,0.6,0.6,0.8,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_102003,150.0,157.0,172.0,0.5,0.6,0.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_102003,150.0,157.0,172.0,0.5,0.6,0.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_104003,97.0,119.0,146.0,0.9,1.1,1.2,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_104003,97.0,119.0,146.0,0.9,1.1,1.2,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_110003,129.0,131.0,135.0,1.1,1.2,1.2,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_110003,129.0,131.0,135.0,1.1,1.2,1.2,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_112003,94.0,135.0,169.0,0.2,0.6,0.7,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_112003,94.0,135.0,169.0,0.2,0.6,0.7,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_114003,43.0,53.0,68.0,2.2,3.4,3.9,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_114003,43.0,53.0,68.0,2.2,3.4,3.9,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_120003,94.0,131.0,151.0,1.3,1.7,2.1,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_120003,94.0,131.0,151.0,1.3,1.7,2.1,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_122003,7.0,55.0,71.0,0.8,1.4,1.7,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_122003,7.0,55.0,71.0,0.8,1.4,1.7,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_124003,11.0,63.0,133.0,0.4,0.8,1.7,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_124003,11.0,63.0,133.0,0.4,0.8,1.7,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_130003,2.0,30.0,101.0,0.2,0.8,1.3,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_130003,2.0,30.0,101.0,0.2,0.8,1.3,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_132003,51.0,75.0,106.0,1.2,1.4,1.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_132003,51.0,75.0,106.0,1.2,1.4,1.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_134003,150.0,118.0,329.0,0.2,0.6,1.0,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_134003,150.0,118.0,329.0,0.2,0.6,1.0,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_140003,125.0,142.0,168.0,2.6,3.1,3.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_140003,125.0,142.0,168.0,2.6,3.1,3.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_142003,135.0,144.0,152.0,0.6,1.0,1.4,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_142003,135.0,144.0,152.0,0.6,1.0,1.4,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_144003,10.0,343.0,313.0,0.4,0.9,1.1,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_144003,10.0,343.0,313.0,0.4,0.9,1.1,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_150003,325.0,331.0,353.0,1.3,1.4,1.5,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_150003,325.0,331.0,353.0,1.3,1.4,1.5,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_152003,177.0,202.0,222.0,0.3,0.6,0.7,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_152003,177.0,202.0,222.0,0.3,0.6,0.7,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_154003,8.0,101.0,165.0,0.2,0.3,0.4,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_154003,8.0,101.0,165.0,0.2,0.3,0.4,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_160003,119.0,164.0,207.0,0.1,0.2,0.4,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_160003,119.0,164.0,207.0,0.1,0.2,0.4,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_162003,223.0,243.0,285.0,0.6,0.7,0.9,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_162003,223.0,243.0,285.0,0.6,0.7,0.9,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_164003,292.0,319.0,341.0,1.4,1.8,2.2,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_164003,292.0,319.0,341.0,1.4,1.8,2.2,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_170003,308.0,329.0,348.0,1.4,1.7,1.9,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_170003,308.0,329.0,348.0,1.4,1.7,1.9,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_172005,130.0,170.0,297.0,0.2,0.3,0.4,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_172005,130.0,170.0,297.0,0.2,0.3,0.4,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_174003,132.0,221.0,262.0,0.2,0.3,0.4,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_174003,132.0,221.0,262.0,0.2,0.3,0.4,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_180003,111.0,164.0,205.0,0.1,0.2,0.3,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_180003,111.0,164.0,205.0,0.1,0.2,0.3,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_182003,324.0,334.0,340.0,0.7,0.8,1.0,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_182003,324.0,334.0,340.0,0.7,0.8,1.0,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_184003,60.0,114.0,149.0,0.4,0.9,1.9,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_184003,60.0,114.0,149.0,0.4,0.9,1.9,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_190003,146.0,162.0,182.0,0.8,0.9,1.3,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_190003,146.0,162.0,182.0,0.8,0.9,1.3,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_192003,159.0,202.0,235.0,1.0,1.4,1.8,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_192003,159.0,202.0,235.0,1.0,1.4,1.8,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_194003,121.0,131.0,141.0,0.9,1.1,1.2,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_194003,121.0,131.0,141.0,0.9,1.1,1.2,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_200003,151.0,79.0,350.0,0.0,0.1,0.2,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_200003,151.0,79.0,350.0,0.0,0.1,0.2,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_202003,110.0,140.0,150.0,1.0,1.3,1.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_202003,110.0,140.0,150.0,1.0,1.3,1.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_204003,62.0,83.0,102.0,0.3,0.4,0.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_204003,62.0,83.0,102.0,0.3,0.4,0.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_210003,39.0,54.0,83.0,1.3,2.2,2.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_210003,39.0,54.0,83.0,1.3,2.2,2.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_212003,240.0,251.0,300.0,0.4,0.6,0.7,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_212003,240.0,251.0,300.0,0.4,0.6,0.7,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_214003,113.0,144.0,212.0,0.1,0.2,0.2,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_214003,113.0,144.0,212.0,0.1,0.2,0.2,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_220003,69.0,85.0,226.0,0.2,0.2,0.3,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_220003,69.0,85.0,226.0,0.2,0.2,0.3,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_222003,145.0,151.0,156.0,0.8,1.0,1.1,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_222003,145.0,151.0,156.0,0.8,1.0,1.1,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_224003,159.0,166.0,174.0,1.3,1.5,1.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_224003,159.0,166.0,174.0,1.3,1.5,1.6,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_230003,166.0,187.0,199.0,1.7,2.0,2.4,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_230003,166.0,187.0,199.0,1.7,2.0,2.4,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_232003,138.0,155.0,171.0,1.6,1.9,2.1,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_232003,138.0,155.0,171.0,1.6,1.9,2.1,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_234003,151.0,160.0,197.0,1.0,1.4,1.8,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_234003,151.0,160.0,197.0,1.0,1.4,1.8,VPMI.2024.264.0R1.csv,,,,,,,
2024-09-20_000002,,,,,,,VPMI.2024.264.0R2.csv,12.6,100.0,748.9,,,,
2024-09-20_000002,,,,,,,VPMI.2024.264.0R2.csv,12.6,100.0,748.9,,,,
2024-09-20_002002,,,,,,,VPMI.2024.264.0R2.csv,12.6,100.0,749.2,,,,
2024-09-20_002002,,,,,,,VPMI.2024.264.0R2.csv,12.6,100.0,749.2,,,,
2024-09-20_004002,,,,,,,VPMI.2024.264.0R2.csv,12.7,100.0,749.3,,,,
2024-09-20_004002,,,,,,,VPMI.2024.264.0R2.csv,12.7,100.0,749.3,,,,
2024-09-20_010002,,,,,,,VPMI.2024.264.0R2.csv,12.5,100.0,749.5,,,,
2024-09-20_010002,,,,,,,VPMI.2024.264.0R2.csv,12.5,100.0,749.5,,,,
2024-09-20_012002,,,,,,,VPMI.2024.264.0R2.csv,12.2,100.0,749.5,,,,
2024-09-20_012002,,,,,,,VPMI.2024.264.0R2.csv,12.2,100.0,749.5,,,,
2024-09-20_014002,,,,,,,VPMI.2024.264.0R2.csv,12.5,100.0,749.5,,,,
2024-09-20_014002,,,,,,,VPMI.2024.264.0R2.csv,12.5,100.0,749.5,,,,
2024-09-20_020002,,,,,,,VPMI.2024.264.0R2.csv,12.4,100.0,749.4,,,,
2024-09-20_020002,,,,,,,VPMI.2024.264.0R2.csv,12.4,100.0,749.4,,,,
2024-09-20_022002,,,,,,,VPMI.2024.264.0R2.csv,12.4,100.0,749.6,,,,
2024-09-20_022002,,,,,,,VPMI.2024.264.0R2.csv,12.4,100.0,749.6,,,,
2024-09-20_024002,,,,,,,VPMI.2024.264.0R2.csv,12.3,100.0,749.8,,,,
2024-09-20_024002,,,,,,,VPMI.2024.264.0R2.csv,12.3,100.0,749.8,,,,
2024-09-20_030002,,,,,,,VPMI.2024.264.0R2.csv,12.4,100.0,750.2,,,,
2024-09-20_030002,,,,,,,VPMI.2024.264.0R2.csv,12.4,100.0,750.2,,,,
2024-09-20_032002,,,,,,,VPMI.2024.264.0R2.csv,12.5,100.0,750.2,,,,
2024-09-20_032002,,,,,,,VPMI.2024.264.0R2.csv,12.5,100.0,750.2,,,,
2024-09-20_034002,,,,,,,VPMI.2024.264.0R2.csv,12.5,98.9,750.3,,,,
2024-09-20_034002,,,,,,,VPMI.2024.264.0R2.csv,12.5,98.9,750.3,,,,
2024-09-20_040002,,,,,,,VPMI.2024.264.0R2.csv,12.4,100.0,750.1,,,,
2024-09-20_040002,,,,,,,VPMI.2024.264.0R2.csv,12.4,100.0,750.1,,,,
2024-09-20_042002,,,,,,,VPMI.2024.264.0R2.csv,12.5,98.7,749.7,,,,
2024-09-20_042002,,,,,,,VPMI.2024.264.0R2.csv,12.5,98.7,749.7,,,,
2024-09-20_044002,,,,,,,VPMI.2024.264.0R2.csv,12.5,94.8,749.9,,,,
2024-09-20_044002,,,,,,,VPMI.2024.264.0R2.csv,12.5,94.8,749.9,,,,
2024-09-20_050002,,,,,,,VPMI.2024.264.0R2.csv,12.8,91.1,749.5,,,,
2024-09-20_050002,,,,,,,VPMI.2024.264.0R2.csv,12.8,91.1,749.5,,,,
2024-09-20_052002,,,,,,,VPMI.2024.264.0R2.csv,12.5,93.8,749.5,,,,
2024-09-20_052002,,,,,,,VPMI.2024.264.0R2.csv,12.5,93.8,749.5,,,,
2024-09-20_054002,,,,,,,VPMI.2024.264.0R2.csv,12.0,100.0,749.3,,,,
2024-09-20_054002,,,,,,,VPMI.2024.264.0R2.csv,12.0,100.0,749.3,,,,
2024-09-20_060002,,,,,,,VPMI.2024.264.0R2.csv,12.3,97.3,749.3,,,,
2024-09-20_060002,,,,,,,VPMI.2024.264.0R2.csv,12.3,97.3,749.3,,,,
2024-09-20_062002,,,,,,,VPMI.2024.264.0R2.csv,12.1,99.9,749.3,,,,
2024-09-20_062002,,,,,,,VPMI.2024.264.0R2.csv,12.1,99.9,749.3,,,,
2024-09-20_064002,,,,,,,VPMI.2024.264.0R2.csv,12.1,100.0,749.1,,,,
2024-09-20_064002,,,,,,,VPMI.2024.264.0R2.csv,12.1,100.0,749.1,,,,
2024-09-20_070002,,,,,,,VPMI.2024.264.0R2.csv,11.8,100.0,749.0,,,,
2024-09-20_070002,,,,,,,VPMI.2024.264.0R2.csv,11.8,100.0,749.0,,,,
2024-09-20_072002,,,,,,,VPMI.2024.264.0R2.csv,11.6,100.0,748.8,,,,
2024-09-20_072002,,,,,,,VPMI.2024.264.0R2.csv,11.6,100.0,748.8,,,,
2024-09-20_074002,,,,,,,VPMI.2024.264.0R2.csv,11.6,100.0,748.7,,,,
2024-09-20_074002,,,,,,,VPMI.2024.264.0R2.csv,11.6,100.0,748.7,,,,
2024-09-20_080002,,,,,,,VPMI.2024.264.0R2.csv,11.6,100.0,748.5,,,,
2024-09-20_080002,,,,,,,VPMI.2024.264.0R2.csv,11.6,100.0,748.5,,,,
2024-09-20_082002,,,,,,,VPMI.2024.264.0R2.csv,11.6,100.0,748.4,,,,
2024-09-20_082002,,,,,,,VPMI.2024.264.0R2.csv,11.6,100.0,748.4,,,,
2024-09-20_084002,,,,,,,VPMI.2024.264.0R2.csv,11.5,100.0,748.2,,,,
2024-09-20_084002,,,,,,,VPMI.2024.264.0R2.csv,11.5,100.0,748.2,,,,
2024-09-20_090002,,,,,,,VPMI.2024.264.0R2.csv,11.3,100.0,748.3,,,,
2024-09-20_090002,,,,,,,VPMI.2024.264.0R2.csv,11.3,100.0,748.3,,,,
2024-09-20_092002,,,,,,,VPMI.2024.264.0R2.csv,11.3,99.6,748.1,,,,
2024-09-20_092002,,,,,,,VPMI.2024.264.0R2.csv,11.3,99.6,748.1,,,,
2024-09-20_094002,,,,,,,VPMI.2024.264.0R2.csv,11.0,100.0,748.0,,,,
2024-09-20_094002,,,,,,,VPMI.2024.264.0R2.csv,11.0,100.0,748.0,,,,
2024-09-20_100002,,,,,,,VPMI.2024.264.0R2.csv,11.1,100.0,748.3,,,,
2024-09-20_100002,,,,,,,VPMI.2024.264.0R2.csv,11.1,100.0,748.3,,,,
2024-09-20_102002,,,,,,,VPMI.2024.264.0R2.csv,11.1,100.0,748.1,,,,
2024-09-20_102002,,,,,,,VPMI.2024.264.0R2.csv,11.1,100.0,748.1,,,,
2024-09-20_104002,,,,,,,VPMI.2024.264.0R2.csv,11.1,100.0,748.3,,,,
2024-09-20_104002,,,,,,,VPMI.2024.264.0R2.csv,11.1,100.0,748.3,,,,
2024-09-20_110002,,,,,,,VPMI.2024.264.0R2.csv,11.6,100.0,748.4,,,,
2024-09-20_110002,,,,,,,VPMI.2024.264.0R2.csv,11.6,100.0,748.4,,,,
2024-09-20_112002,,,,,,,VPMI.2024.264.0R2.csv,11.5,100.0,748.5,,,,
2024-09-20_112002,,,,,,,VPMI.2024.264.0R2.csv,11.5,100.0,748.5,,,,
2024-09-20_114002,,,,,,,VPMI.2024.264.0R2.csv,11.7,100.0,748.5,,,,
2024-09-20_114002,,,,,,,VPMI.2024.264.0R2.csv,11.7,100.0,748.5,,,,
2024-09-20_120002,,,,,,,VPMI.2024.264.0R2.csv,12.3,92.4,748.6,,,,
2024-09-20_120002,,,,,,,VPMI.2024.264.0R2.csv,12.3,92.4,748.6,,,,
2024-09-20_122002,,,,,,,VPMI.2024.264.0R2.csv,12.6,89.0,748.7,,,,
2024-09-20_122002,,,,,,,VPMI.2024.264.0R2.csv,12.6,89.0,748.7,,,,
2024-09-20_124002,,,,,,,VPMI.2024.264.0R2.csv,12.7,86.9,748.8,,,,
2024-09-20_124002,,,,,,,VPMI.2024.264.0R2.csv,12.7,86.9,748.8,,,,
2024-09-20_130002,,,,,,,VPMI.2024.264.0R2.csv,12.7,88.9,748.8,,,,
2024-09-20_130002,,,,,,,VPMI.2024.264.0R2.csv,12.7,88.9,748.8,,,,
2024-09-20_132002,,,,,,,VPMI.2024.264.0R2.csv,14.2,80.4,748.9,,,,
2024-09-20_132002,,,,,,,VPMI.2024.264.0R2.csv,14.2,80.4,748.9,,,,
2024-09-20_134002,,,,,,,VPMI.2024.264.0R2.csv,14.8,78.5,749.2,,,,
2024-09-20_134002,,,,,,,VPMI.2024.264.0R2.csv,14.8,78.5,749.2,,,,
2024-09-20_140002,,,,,,,VPMI.2024.264.0R2.csv,14.3,83.8,749.5,,,,
2024-09-20_140002,,,,,,,VPMI.2024.264.0R2.csv,14.3,83.8,749.5,,,,
2024-09-20_142002,,,,,,,VPMI.2024.264.0R2.csv,14.9,82.6,749.5,,,,
2024-09-20_142002,,,,,,,VPMI.2024.264.0R2.csv,14.9,82.6,749.5,,,,
2024-09-20_144002,,,,,,,VPMI.2024.264.0R2.csv,14.5,96.8,749.5,,,,
2024-09-20_144002,,,,,,,VPMI.2024.264.0R2.csv,14.5,96.8,749.5,,,,
2024-09-20_150002,,,,,,,VPMI.2024.264.0R2.csv,15.4,89.6,749.7,,,,
2024-09-20_150002,,,,,,,VPMI.2024.264.0R2.csv,15.4,89.6,749.7,,,,
2024-09-20_152002,,,,,,,VPMI.2024.264.0R2.csv,15.0,94.7,749.8,,,,
2024-09-20_152002,,,,,,,VPMI.2024.264.0R2.csv,15.0,94.7,749.8,,,,
2024-09-20_154002,,,,,,,VPMI.2024.264.0R2.csv,15.0,92.6,749.8,,,,
2024-09-20_154002,,,,,,,VPMI.2024.264.0R2.csv,15.0,92.6,749.8,,,,
2024-09-20_160002,,,,,,,VPMI.2024.264.0R2.csv,15.0,98.8,749.9,,,,
2024-09-20_160002,,,,,,,VPMI.2024.264.0R2.csv,15.0,98.8,749.9,,,,
2024-09-20_162001,,,,,,,VPMI.2024.264.0R2.csv,16.8,91.1,749.7,,,,
2024-09-20_162001,,,,,,,VPMI.2024.264.0R2.csv,16.8,91.1,749.7,,,,
2024-09-20_164002,,,,,,,VPMI.2024.264.0R2.csv,15.3,96.9,749.6,,,,
2024-09-20_164002,,,,,,,VPMI.2024.264.0R2.csv,15.3,96.9,749.6,,,,
2024-09-20_170002,,,,,,,VPMI.2024.264.0R2.csv,14.6,100.0,749.5,,,,
2024-09-20_170002,,,,,,,VPMI.2024.264.0R2.csv,14.6,100.0,749.5,,,,
2024-09-20_172002,,,,,,,VPMI.2024.264.0R2.csv,14.0,100.0,749.1,,,,
2024-09-20_172002,,,,,,,VPMI.2024.264.0R2.csv,14.0,100.0,749.1,,,,
2024-09-20_174002,,,,,,,VPMI.2024.264.0R2.csv,14.2,100.0,748.9,,,,
2024-09-20_174002,,,,,,,VPMI.2024.264.0R2.csv,14.2,100.0,748.9,,,,
2024-09-20_180002,,,,,,,VPMI.2024.264.0R2.csv,13.4,100.0,748.8,,,,
2024-09-20_180002,,,,,,,VPMI.2024.264.0R2.csv,13.4,100.0,748.8,,,,
2024-09-20_182002,,,,,,,VPMI.2024.264.0R2.csv,14.0,99.8,748.5,,,,
2024-09-20_182002,,,,,,,VPMI.2024.264.0R2.csv,14.0,99.8,748.5,,,,
2024-09-20_184002,,,,,,,VPMI.2024.264.0R2.csv,14.1,100.0,748.3,,,,
2024-09-20_184002,,,,,,,VPMI.2024.264.0R2.csv,14.1,100.0,748.3,,,,
2024-09-20_190002,,,,,,,VPMI.2024.264.0R2.csv,14.0,100.0,748.0,,,,
2024-09-20_190002,,,,,,,VPMI.2024.264.0R2.csv,14.0,100.0,748.0,,,,
2024-09-20_192002,,,,,,,VPMI.2024.264.0R2.csv,13.5,100.0,747.8,,,,
2024-09-20_192002,,,,,,,VPMI.2024.264.0R2.csv,13.5,100.0,747.8,,,,
2024-09-20_194002,,,,,,,VPMI.2024.264.0R2.csv,13.2,100.0,747.6,,,,
2024-09-20_194002,,,,,,,VPMI.2024.264.0R2.csv,13.2,100.0,747.6,,,,
2024-09-20_200002,,,,,,,VPMI.2024.264.0R2.csv,13.4,100.0,747.6,,,,
2024-09-20_200002,,,,,,,VPMI.2024.264.0R2.csv,13.4,100.0,747.6,,,,
2024-09-20_202002,,,,,,,VPMI.2024.264.0R2.csv,12.6,100.0,747.4,,,,
2024-09-20_202002,,,,,,,VPMI.2024.264.0R2.csv,12.6,100.0,747.4,,,,
2024-09-20_204002,,,,,,,VPMI.2024.264.0R2.csv,12.3,100.0,747.3,,,,
2024-09-20_204002,,,,,,,VPMI.2024.264.0R2.csv,12.3,100.0,747.3,,,,
2024-09-20_210002,,,,,,,VPMI.2024.264.0R2.csv,12.6,100.0,747.2,,,,
2024-09-20_210002,,,,,,,VPMI.2024.264.0R2.csv,12.6,100.0,747.2,,,,
2024-09-20_212003,,,,,,,VPMI.2024.264.0R2.csv,12.6,100.0,747.2,,,,
2024-09-20_212003,,,,,,,VPMI.2024.264.0R2.csv,12.6,100.0,747.2,,,,
2024-09-20_214003,,,,,,,VPMI.2024.264.0R2.csv,12.6,100.0,747.3,,,,
2024-09-20_214003,,,,,,,VPMI.2024.264.0R2.csv,12.6,100.0,747.3,,,,
2024-09-20_220003,,,,,,,VPMI.2024.264.0R2.csv,12.5,100.0,747.4,,,,
2024-09-20_220003,,,,,,,VPMI.2024.264.0R2.csv,12.5,100.0,747.4,,,,
2024-09-20_222003,,,,,,,VPMI.2024.264.0R2.csv,12.4,100.0,747.4,,,,
2024-09-20_222003,,,,,,,VPMI.2024.264.0R2.csv,12.4,100.0,747.4,,,,
2024-09-20_224002,,,,,,,VPMI.2024.264.0R2.csv,12.3,100.0,747.7,,,,
2024-09-20_224002,,,,,,,VPMI.2024.264.0R2.csv,12.3,100.0,747.7,,,,
2024-09-20_230002,,,,,,,VPMI.2024.264.0R2.csv,11.9,100.0,747.8,,,,
2024-09-20_230002,,,,,,,VPMI.2024.264.0R2.csv,11.9,100.0,747.8,,,,
2024-09-20_232002,,,,,,,VPMI.2024.264.0R2.csv,11.9,100.0,748.0,,,,
2024-09-20_232002,,,,,,,VPMI.2024.264.0R2.csv,11.9,100.0,748.0,,,,
2024-09-20_234002,,,,,,,VPMI.2024.264.0R2.csv,12.0,100.0,748.1,,,,
2024-09-20_234002,,,,,,,VPMI.2024.264.0R2.csv,12.0,100.0,748.1,,,,
2024-09-20_000010,,,,,,,VPMI.2024.264.0R5.csv,,,,13.0,0.0,12.9,3.65
2024-09-20_000010,,,,,,,VPMI.2024.264.0R5.csv,,,,13.0,0.0,12.9,3.65
2024-09-20_002010,,,,,,,VPMI.2024.264.0R5.csv,,,,13.3,0.0,12.9,3.649
2024-09-20_002010,,,,,,,VPMI.2024.264.0R5.csv,,,,13.3,0.0,12.9,3.649
2024-09-20_004010,,,,,,,VPMI.2024.264.0R5.csv,,,,13.4,0.0,12.9,3.649
2024-09-20_004010,,,,,,,VPMI.2024.264.0R5.csv,,,,13.4,0.0,12.9,3.649
2024-09-20_010010,,,,,,,VPMI.2024.264.0R5.csv,,,,13.4,0.0,12.9,3.649
2024-09-20_010010,,,,,,,VPMI.2024.264.0R5.csv,,,,13.4,0.0,12.9,3.649
2024-09-20_012010,,,,,,,VPMI.2024.264.0R5.csv,,,,12.7,0.0,12.9,3.649
2024-09-20_012010,,,,,,,VPMI.2024.264.0R5.csv,,,,12.7,0.0,12.9,3.649
2024-09-20_014011,,,,,,,VPMI.2024.264.0R5.csv,,,,13.2,0.0,12.9,3.649
2024-09-20_014011,,,,,,,VPMI.2024.264.0R5.csv,,,,13.2,0.0,12.9,3.649
2024-09-20_020010,,,,,,,VPMI.2024.264.0R5.csv,,,,13.1,0.0,12.9,3.649
2024-09-20_020010,,,,,,,VPMI.2024.264.0R5.csv,,,,13.1,0.0,12.9,3.649
2024-09-20_022010,,,,,,,VPMI.2024.264.0R5.csv,,,,12.9,0.0,12.9,3.649
2024-09-20_022010,,,,,,,VPMI.2024.264.0R5.csv,,,,12.9,0.0,12.9,3.649
2024-09-20_024010,,,,,,,VPMI.2024.264.0R5.csv,,,,12.6,0.0,12.9,3.649
2024-09-20_024010,,,,,,,VPMI.2024.264.0R5.csv,,,,12.6,0.0,12.9,3.649
