Datetime,Event ID,Label,Station,Sensor Type,Acoustic t1,Acoustic t2,Energy,Duration,Magnitude
2025-03-02 01:07:46+00:00,166243,Acoustic,VPVF,acoustic,2025-03-02 01:07:46+00:00,2025-03-02 01:07:56+00:00,439.807,10.0,1.7709856320192363
2025-03-02 01:07:53+00:00,166244,Acoustic,VPVF,acoustic,2025-03-02 01:07:53+00:00,2025-03-02 01:08:03+00:00,301.542,10.0,1.6611630333676664
2025-03-02 01:08:47+00:00,166245,Acoustic,VPVF,acoustic,2025-03-02 01:08:47+00:00,2025-03-02 01:08:57+00:00,481.705,10.0,1.7974633733316128
2025-03-02 01:10:48+00:00,166246,Acoustic,VPVF,acoustic,2025-03-02 01:10:48+00:00,2025-03-02 01:10:58+00:00,875.764,10.0,1.971399349425656
2025-03-02 01:12:03+00:00,166247,Acoustic,VPVF,acoustic,2025-03-02 01:12:03+00:00,2025-03-02 01:12:13+00:00,712.561,10.0,1.9113907726906487
2025-03-02 01:12:45+00:00,166248,Acoustic,VPVF,acoustic,2025-03-02 01:12:45+00:00,2025-03-02 01:12:55+00:00,268.569,10.0,1.6274674410074783
2025-03-02 01:14:19+00:00,166249,Acoustic,VPVF,acoustic,2025-03-02 01:14:19+00:00,2025-03-02 01:14:29+00:00,795.947,10.0,1.9435923806223172
2025-03-02 01:14:34+00:00,166250,Acoustic,VPVF,acoustic,2025-03-02 01:14:34+00:00,2025-03-02 01:14:44+00:00,290.107,10.0,1.649913999382054
2025-03-02 01:15:13+00:00,166251,Acoustic,VPVF,acoustic,2025-03-02 01:15:13+00:00,2025-03-02 01:15:23+00:00,450.52,10.0,1.7779884305456368
2025-03-02 01:16:04+00:00,166252,Acoustic,VPVF,acoustic,2025-03-02 01:16:04+00:00,2025-03-02 01:16:14+00:00,1007.136,10.0,2.012069040445879
2025-03-02 01:16:50+00:00,166253,Acoustic,VPVF,acoustic,2025-03-02 01:16:50+00:00,2025-03-02 01:17:00+00:00,7166.999,10.0,2.583076020394994
2025-03-02 01:17:19+00:00,166254,Acoustic,VPVF,acoustic,2025-03-02 01:17:19+00:00,2025-03-02 01:17:29+00:00,1280.268,10.0,2.081891596659836
2025-03-02 01:17:44+00:00,166255,Acoustic,VPVF,acoustic,2025-03-02 01:17:44+00:00,2025-03-02 01:17:54+00:00,14581.803,10.0,2.789753521838904
2025-03-02 01:21:04+00:00,166256,Acoustic,VPVF,acoustic,2025-03-02 01:21:04+00:00,2025-03-02 01:21:14+00:00,913.636,10.0,1.9837180465089643
2025-03-02 01:22:07+00:00,166257,Acoustic,VPVF,acoustic,2025-03-02 01:22:07+00:00,2025-03-02 01:22:17+00:00,4067.311,10.0,2.4182359454450237
2025-03-02 01:23:22+00:00,166258,Acoustic,VPVF,acoustic,2025-03-02 01:23:22+00:00,2025-03-02 01:23:32+00:00,167.181,10.0,1.4895352354975393
2025-03-02 01:24:39+00:00,166259,Acoustic,VPVF,acoustic,2025-03-02 01:24:39+00:00,2025-03-02 01:24:49+00:00,359.055,10.0,1.7119578558284465
2025-03-02 01:24:48+00:00,166260,Acoustic,VPVF,acoustic,2025-03-02 01:24:48+00:00,2025-03-02 01:24:58+00:00,691.461,10.0,1.9026443522481669
2025-03-02 01:27:21+00:00,166261,Acoustic,VPVF,acoustic,2025-03-02 01:27:21+00:00,2025-03-02 01:27:31+00:00,214.48,10.0,1.5620291566531317
2025-03-02 01:29:08+00:00,166262,Acoustic,VPVF,acoustic,2025-03-02 01:29:08+00:00,2025-03-02 01:29:18+00:00,1649.999,10.0,2.1557140662733834
2025-03-02 01:32:08+00:00,166263,Acoustic,VPVF,acoustic,2025-03-02 01:32:08+00:00,2025-03-02 01:32:18+00:00,1536.462,10.0,2.1349696218732346
2025-03-02 01:32:47+00:00,166264,Acoustic,VPVF,acoustic,2025-03-02 01:32:47+00:00,2025-03-02 01:32:57+00:00,24732.003,10.0,2.943483724639625
2025-03-02 01:36:49+00:00,166265,Acoustic,VPVF,acoustic,2025-03-02 01:36:49+00:00,2025-03-02 01:36:59+00:00,3099.199,10.0,2.3391371403733836
2025-03-02 01:37:23+00:00,166266,Acoustic,VPVF,acoustic,2025-03-02 01:37:23+00:00,2025-03-02 01:37:33+00:00,589.918,10.0,1.8564304040763944
2025-03-02 01:38:55+00:00,166267,Acoustic,VPVF,acoustic,2025-03-02 01:38:55+00:00,2025-03-02 01:39:05+00:00,479.516,10.0,1.796138078904833
2025-03-02 01:43:20+00:00,166268,Acoustic,VPVF,acoustic,2025-03-02 01:43:20+00:00,2025-03-02 01:43:30+00:00,944.633,10.0,1.993426285868679
2025-03-02 01:44:06+00:00,166269,Acoustic,VPVF,acoustic,2025-03-02 01:44:06+00:00,2025-03-02 01:44:16+00:00,347.324,10.0,1.7022923119704885
2025-03-02 01:46:04+00:00,166270,Acoustic,VPVF,acoustic,2025-03-02 01:46:04+00:00,2025-03-02 01:46:14+00:00,1047.349,10.0,2.023461252997302
2025-03-02 01:52:13+00:00,166271,Acoustic,VPVF,acoustic,2025-03-02 01:52:13+00:00,2025-03-02 01:52:23+00:00,2439.625,10.0,2.269506460337763
2025-03-02 01:52:23+00:00,166272,Acoustic,VPVF,acoustic,2025-03-02 01:52:23+00:00,2025-03-02 01:52:33+00:00,2629.688,10.0,2.2913358304600453
2025-03-02 01:53:39+00:00,166273,Acoustic,VPVF,acoustic,2025-03-02 01:53:39+00:00,2025-03-02 01:53:49+00:00,4823.486,10.0,2.4678518849661364
2025-03-02 01:59:24+00:00,166274,Acoustic,VPVF,acoustic,2025-03-02 01:59:24+00:00,2025-03-02 01:59:34+00:00,3935.562,10.0,2.408654528240759
2025-03-04 12:45:36.045000+00:00,166362,Eruption,VPVF,acoustic,2025-03-04 12:45:36.045000+00:00,2025-03-04 12:46:09.053000+00:00,258.984,33.008,1.6168928659473525
2025-03-04 12:44:17.010000+00:00,166361,Eruption,VPVF,acoustic,2025-03-04 12:44:17.010000+00:00,2025-03-04 12:44:59.738000+00:00,909.006,42.728,1.9822397223946429
2025-03-04 11:14:05.390000+00:00,166464,Acoustic,VPVF,acoustic,2025-03-04 11:14:05.390000+00:00,2025-03-04 11:14:23.750000+00:00,7.374,18.36,0.5813610992909655
2025-03-04 10:56:52.695000+00:00,166468,Acoustic,VPVF,acoustic,2025-03-04 10:56:52.695000+00:00,2025-03-04 10:57:15.510000+00:00,34.567,22.815,1.0309033320577303
2025-03-05 00:00:46+00:00,167059,Acoustic,VPVF,acoustic,2025-03-05 00:00:46+00:00,2025-03-05 00:01:08+00:00,4.986,22.0,0.4674940236923956
2025-03-05 00:02:04+00:00,167060,Acoustic,VPVF,acoustic,2025-03-05 00:02:04+00:00,2025-03-05 00:02:56+00:00,58.839,52.0,1.1856757396456723
2025-03-05 00:03:52+00:00,167061,Acoustic,VPVF,acoustic,2025-03-05 00:03:52+00:00,2025-03-05 00:04:46+00:00,64.769,54.0,1.2136160185211042
2025-03-05 00:06:04+00:00,167062,Acoustic,VPVF,acoustic,2025-03-05 00:06:04+00:00,2025-03-05 00:06:28+00:00,6.058,24.0,0.5241606102278809
2025-03-05 00:06:50+00:00,167063,Acoustic,VPVF,acoustic,2025-03-05 00:06:50+00:00,2025-03-05 00:07:18+00:00,14.741,28.0,0.7829130539491017
2025-03-05 00:08:06+00:00,167064,Acoustic,VPVF,acoustic,2025-03-05 00:08:06+00:00,2025-03-05 00:08:32+00:00,22.67,26.0,0.9081525184847667
2025-03-05 00:10:22+00:00,167065,Acoustic,VPVF,acoustic,2025-03-05 00:10:22+00:00,2025-03-05 00:10:44+00:00,17.52,22.0,0.8331678482274815
2025-03-05 00:11:20+00:00,167066,Acoustic,VPVF,acoustic,2025-03-05 00:11:20+00:00,2025-03-05 00:11:50+00:00,78.599,30.0,1.2699294038215447
2025-03-05 00:12:26+00:00,167067,Acoustic,VPVF,acoustic,2025-03-05 00:12:26+00:00,2025-03-05 00:13:04+00:00,126.046,38.0,1.407354475651316
2025-03-05 00:14:30+00:00,167068,Acoustic,VPVF,acoustic,2025-03-05 00:14:30+00:00,2025-03-05 00:14:54+00:00,2.52,24.0,0.2689383623236345
2025-03-05 00:15:54+00:00,167069,Acoustic,VPVF,acoustic,2025-03-05 00:15:54+00:00,2025-03-05 00:16:34+00:00,9.258,40.0,0.6475665082193506
2025-03-05 00:17:50+00:00,167070,Acoustic,VPVF,acoustic,2025-03-05 00:17:50+00:00,2025-03-05 00:18:14+00:00,2.463,24.0,0.2622811559321992
2025-03-05 00:18:32+00:00,167071,Acoustic,VPVF,acoustic,2025-03-05 00:18:32+00:00,2025-03-05 00:19:04+00:00,2.925,32.0,0.3123043331801934
2025-03-05 00:21:00+00:00,167072,Acoustic,VPVF,acoustic,2025-03-05 00:21:00+00:00,2025-03-05 00:22:24+00:00,94.594,84.0,1.3238286055838602
2025-03-05 00:24:04+00:00,167073,Acoustic,VPVF,acoustic,2025-03-05 00:24:04+00:00,2025-03-05 00:24:30+00:00,11.475,26.0,0.7100343051202304
2025-03-05 00:25:16+00:00,167074,Acoustic,VPVF,acoustic,2025-03-05 00:25:16+00:00,2025-03-05 00:25:48+00:00,9.117,32.0,0.6431008097157357
2025-03-05 00:27:40+00:00,167075,Acoustic,VPVF,acoustic,2025-03-05 00:27:40+00:00,2025-03-05 00:28:06+00:00,11.657,26.0,0.7146131536353654
2025-03-05 00:28:44+00:00,167076,Acoustic,VPVF,acoustic,2025-03-05 00:28:44+00:00,2025-03-05 00:29:18+00:00,23.329,34.0,0.9164904024869206
2025-03-05 00:29:46+00:00,167077,Acoustic,VPVF,acoustic,2025-03-05 00:29:46+00:00,2025-03-05 00:30:50+00:00,17.679,64.0,0.8357966561959238
2025-03-05 00:31:42+00:00,167078,Acoustic,VPVF,acoustic,2025-03-05 00:31:42+00:00,2025-03-05 00:32:06+00:00,4.176,24.0,0.4159095282961179
2025-03-05 00:33:26+00:00,167079,Acoustic,VPVF,acoustic,2025-03-05 00:33:26+00:00,2025-03-05 00:33:56+00:00,3.138,30.0,0.332757469298115
2025-03-05 00:35:08+00:00,167080,Acoustic,VPVF,acoustic,2025-03-05 00:35:08+00:00,2025-03-05 00:35:38+00:00,43.355,30.0,1.096816257674801
2025-03-05 00:36:46+00:00,167081,Acoustic,VPVF,acoustic,2025-03-05 00:36:46+00:00,2025-03-05 00:38:00+00:00,56.003,74.0,1.1713015657464283
2025-03-05 00:39:54+00:00,167082,Acoustic,VPVF,acoustic,2025-03-05 00:39:54+00:00,2025-03-05 00:40:36+00:00,25.55,42.0,0.9429519059953902
2025-03-05 00:42:10+00:00,167083,Acoustic,VPVF,acoustic,2025-03-05 00:42:10+00:00,2025-03-05 00:42:36+00:00,3.891,26.0,0.3953410246385075
2025-03-05 00:44:04+00:00,167084,Acoustic,VPVF,acoustic,2025-03-05 00:44:04+00:00,2025-03-05 00:45:46+00:00,46.102,102.0,1.1146922434813975
2025-03-05 00:46:32+00:00,167085,Acoustic,VPVF,acoustic,2025-03-05 00:46:32+00:00,2025-03-05 00:47:46+00:00,119.987,74.0,1.3930199106031698
2025-03-05 00:49:02+00:00,167086,Acoustic,VPVF,acoustic,2025-03-05 00:49:02+00:00,2025-03-05 00:50:00+00:00,31.847,58.0,1.0070559136837076
2025-03-05 00:52:26+00:00,167087,Acoustic,VPVF,acoustic,2025-03-05 00:52:26+00:00,2025-03-05 00:52:48+00:00,2.596,22.0,0.2775841410459822
2025-03-05 00:54:46+00:00,167088,Acoustic,VPVF,acoustic,2025-03-05 00:54:46+00:00,2025-03-05 00:55:36+00:00,20.38,50.0,0.8771668003791732
2025-03-05 00:56:36+00:00,167089,Acoustic,VPVF,acoustic,2025-03-05 00:56:36+00:00,2025-03-05 00:57:00+00:00,1.725,24.0,0.1586486966042262
2025-03-05 00:57:42+00:00,167090,Acoustic,VPVF,acoustic,2025-03-05 00:57:42+00:00,2025-03-05 00:58:18+00:00,9.326,36.0,0.6496959254493772
2025-03-05 01:00:04+00:00,167091,Acoustic,VPVF,acoustic,2025-03-05 01:00:04+00:00,2025-03-05 01:00:38+00:00,17.417,34.0,0.8314521457328027
2025-03-05 01:01:02+00:00,167092,Acoustic,VPVF,acoustic,2025-03-05 01:01:02+00:00,2025-03-05 01:01:50+00:00,13.961,48.0,0.7670940731522099
2025-03-05 01:03:38+00:00,167093,Acoustic,VPVF,acoustic,2025-03-05 01:03:38+00:00,2025-03-05 01:04:34+00:00,71.818,56.0,1.243676315456253
2025-03-05 01:05:04+00:00,167094,Acoustic,VPVF,acoustic,2025-03-05 01:05:04+00:00,2025-03-05 01:05:26+00:00,32.23,22.0,1.010534404693264
2025-03-05 01:05:58+00:00,167095,Acoustic,VPVF,acoustic,2025-03-05 01:05:58+00:00,2025-03-05 01:06:22+00:00,14.345,24.0,0.7749893702299516
2025-03-05 01:06:50+00:00,167096,Acoustic,VPVF,acoustic,2025-03-05 01:06:50+00:00,2025-03-05 01:07:28+00:00,12.471,38.0,0.7342538570813377
2025-03-05 01:08:38+00:00,167097,Acoustic,VPVF,acoustic,2025-03-05 01:08:38+00:00,2025-03-05 01:09:02+00:00,2.079,24.0,0.2129625078520843
2025-03-05 01:09:20+00:00,167098,Acoustic,VPVF,acoustic,2025-03-05 01:09:20+00:00,2025-03-05 01:09:44+00:00,4.173,24.0,0.4157004177568449
2025-03-05 01:10:12+00:00,167099,Acoustic,VPVF,acoustic,2025-03-05 01:10:12+00:00,2025-03-05 01:10:38+00:00,23.769,26.0,0.9219273101329868
2025-03-05 01:12:28+00:00,167100,Acoustic,VPVF,acoustic,2025-03-05 01:12:28+00:00,2025-03-05 01:13:06+00:00,34.592,38.0,1.031113700423055
2025-03-05 01:13:52+00:00,167101,Acoustic,VPVF,acoustic,2025-03-05 01:13:52+00:00,2025-03-05 01:14:56+00:00,111.049,64.0,1.3704948168839566
2025-03-05 01:16:12+00:00,167102,Acoustic,VPVF,acoustic,2025-03-05 01:16:12+00:00,2025-03-05 01:17:18+00:00,18.14,66.0,0.8432869794251312
2025-03-05 01:18:24+00:00,167103,Acoustic,VPVF,acoustic,2025-03-05 01:18:24+00:00,2025-03-05 01:18:48+00:00,27.965,24.0,0.969231931855059
2025-03-05 01:19:10+00:00,167104,Acoustic,VPVF,acoustic,2025-03-05 01:19:10+00:00,2025-03-05 01:19:36+00:00,28.304,26.0,0.972738036428984
2025-03-05 01:21:00+00:00,167105,Acoustic,VPVF,acoustic,2025-03-05 01:21:00+00:00,2025-03-05 01:22:56+00:00,60.123,116.0,1.191957230646197
2025-03-05 01:23:56+00:00,167106,Acoustic,VPVF,acoustic,2025-03-05 01:23:56+00:00,2025-03-05 01:24:24+00:00,8.926,28.0,0.6369401112780222
2025-03-05 01:25:30+00:00,167107,Acoustic,VPVF,acoustic,2025-03-05 01:25:30+00:00,2025-03-05 01:26:06+00:00,5.905,36.0,0.5167173343061875
2025-03-05 01:27:56+00:00,167108,Acoustic,VPVF,acoustic,2025-03-05 01:27:56+00:00,2025-03-05 01:28:50+00:00,63.636,54.0,1.2084809250213455
2025-03-05 01:30:30+00:00,167109,Acoustic,VPVF,acoustic,2025-03-05 01:30:30+00:00,2025-03-05 01:31:16+00:00,92.022,46.0,1.315807417532266
2025-03-05 01:32:40+00:00,167110,Acoustic,VPVF,acoustic,2025-03-05 01:32:40+00:00,2025-03-05 01:33:24+00:00,5.053,44.0,0.4713780298196144
2025-03-05 01:34:42+00:00,167111,Acoustic,VPVF,acoustic,2025-03-05 01:34:42+00:00,2025-03-05 01:35:50+00:00,21.623,68.0,0.8943936853715242
2025-03-05 01:39:08+00:00,167112,Acoustic,VPVF,acoustic,2025-03-05 01:39:08+00:00,2025-03-05 01:39:34+00:00,12.326,26.0,0.73085084947442
2025-03-05 01:40:38+00:00,167113,Acoustic,VPVF,acoustic,2025-03-05 01:40:38+00:00,2025-03-05 01:41:36+00:00,36.347,58.0,1.0455139425566835
2025-03-05 01:42:00+00:00,167114,Acoustic,VPVF,acoustic,2025-03-05 01:42:00+00:00,2025-03-05 01:42:34+00:00,19.946,34.0,0.8709033958518592
2025-03-05 01:43:50+00:00,167115,Acoustic,VPVF,acoustic,2025-03-05 01:43:50+00:00,2025-03-05 01:44:14+00:00,11.02,24.0,0.6982616683255634
2025-03-05 01:45:24+00:00,167116,Acoustic,VPVF,acoustic,2025-03-05 01:45:24+00:00,2025-03-05 01:45:48+00:00,28.584,24.0,0.975602412140237
2025-03-05 01:47:00+00:00,167117,Acoustic,VPVF,acoustic,2025-03-05 01:47:00+00:00,2025-03-05 01:47:28+00:00,19.575,28.0,0.8654401863890873
2025-03-05 01:48:20+00:00,167118,Acoustic,VPVF,acoustic,2025-03-05 01:48:20+00:00,2025-03-05 01:48:56+00:00,38.261,36.0,1.060446732175213
2025-03-05 01:50:02+00:00,167119,Acoustic,VPVF,acoustic,2025-03-05 01:50:02+00:00,2025-03-05 01:50:38+00:00,51.054,36.0,1.144379948607086
2025-03-05 01:52:28+00:00,167120,Acoustic,VPVF,acoustic,2025-03-05 01:52:28+00:00,2025-03-05 01:53:22+00:00,86.648,54.0,1.2982982236935436
2025-03-05 01:55:16+00:00,167121,Acoustic,VPVF,acoustic,2025-03-05 01:55:16+00:00,2025-03-05 01:56:20+00:00,32.719,64.0,1.0149160145642695
2025-03-05 01:57:30+00:00,167122,Acoustic,VPVF,acoustic,2025-03-05 01:57:30+00:00,2025-03-05 01:58:42+00:00,13.554,72.0,0.7584852124736845
2025-03-05 01:58:06+00:00,167123,Acoustic,VPVF,acoustic,2025-03-05 01:58:06+00:00,2025-03-05 01:58:28+00:00,6.526,22.0,0.5458135365327436
2025-03-05 02:01:00+00:00,167124,Acoustic,VPVF,acoustic,2025-03-05 02:01:00+00:00,2025-03-05 02:01:34+00:00,35.507,34.0,1.0387103666970876
2025-03-05 02:02:52+00:00,167125,Acoustic,VPVF,acoustic,2025-03-05 02:02:52+00:00,2025-03-05 02:03:20+00:00,9.756,28.0,0.6628121003999343
2025-03-05 02:03:28+00:00,167126,Acoustic,VPVF,acoustic,2025-03-05 02:03:28+00:00,2025-03-05 02:04:44+00:00,66.015,76.0,1.2191605605044795
2025-03-05 02:04:22+00:00,167127,Acoustic,VPVF,acoustic,2025-03-05 02:04:22+00:00,2025-03-05 02:04:42+00:00,13.36,20.0,0.7542903269534831
2025-03-05 02:06:28+00:00,167128,Acoustic,VPVF,acoustic,2025-03-05 02:06:28+00:00,2025-03-05 02:07:28+00:00,16.983,60.0,0.8241096544348517
2025-03-05 02:10:46+00:00,167129,Acoustic,VPVF,acoustic,2025-03-05 02:10:46+00:00,2025-03-05 02:11:14+00:00,22.161,28.0,0.9015448670062348
2025-03-05 02:10:42+00:00,167130,Acoustic,VPVF,acoustic,2025-03-05 02:10:42+00:00,2025-03-05 02:12:04+00:00,68.599,82.0,1.2303329158409622
2025-03-05 02:12:58+00:00,167131,Acoustic,VPVF,acoustic,2025-03-05 02:12:58+00:00,2025-03-05 02:13:42+00:00,43.137,44.0,1.0953494587488457
2025-03-05 02:15:06+00:00,167132,Acoustic,VPVF,acoustic,2025-03-05 02:15:06+00:00,2025-03-05 02:15:30+00:00,3.995,24.0,0.4030162450455069
2025-03-05 02:17:34+00:00,167133,Acoustic,VPVF,acoustic,2025-03-05 02:17:34+00:00,2025-03-05 02:19:30+00:00,35.652,116.0,1.0398962115603636
2025-03-05 02:20:42+00:00,167134,Acoustic,VPVF,acoustic,2025-03-05 02:20:42+00:00,2025-03-05 02:21:20+00:00,21.22,38.0,0.8889194043087657
2025-03-05 02:22:20+00:00,167135,Acoustic,VPVF,acoustic,2025-03-05 02:22:20+00:00,2025-03-05 02:23:04+00:00,37.99,44.0,1.0583784266816627
2025-03-05 02:24:40+00:00,167136,Acoustic,VPVF,acoustic,2025-03-05 02:24:40+00:00,2025-03-05 02:25:36+00:00,30.46,56.0,0.994099032330016
2025-03-05 02:26:56+00:00,167137,Acoustic,VPVF,acoustic,2025-03-05 02:26:56+00:00,2025-03-05 02:27:22+00:00,3.709,26.0,0.3814020783301688
2025-03-05 02:28:58+00:00,167138,Acoustic,VPVF,acoustic,2025-03-05 02:28:58+00:00,2025-03-05 02:29:22+00:00,25.536,24.0,0.9427924226793258
2025-03-05 02:29:38+00:00,167139,Acoustic,VPVF,acoustic,2025-03-05 02:29:38+00:00,2025-03-05 02:30:28+00:00,53.751,50.0,1.159358987434579
2025-03-05 02:31:44+00:00,167140,Acoustic,VPVF,acoustic,2025-03-05 02:31:44+00:00,2025-03-05 02:32:16+00:00,31.229,32.0,1.0013539120483352
2025-03-05 02:35:22+00:00,167141,Acoustic,VPVF,acoustic,2025-03-05 02:35:22+00:00,2025-03-05 02:35:52+00:00,7.44,30.0,0.5839538668157388
2025-03-05 02:37:24+00:00,167142,Acoustic,VPVF,acoustic,2025-03-05 02:37:24+00:00,2025-03-05 02:37:46+00:00,8.379,22.0,0.6185387675818472
2025-03-05 02:38:20+00:00,167143,Acoustic,VPVF,acoustic,2025-03-05 02:38:20+00:00,2025-03-05 02:38:42+00:00,2.407,22.0,0.2555889804842701
2025-03-05 02:38:54+00:00,167144,Acoustic,VPVF,acoustic,2025-03-05 02:38:54+00:00,2025-03-05 02:39:38+00:00,50.226,44.0,1.139622156849336
2025-03-05 02:41:22+00:00,167145,Acoustic,VPVF,acoustic,2025-03-05 02:41:22+00:00,2025-03-05 02:41:42+00:00,14.156,20.0,0.7711301711568699
2025-03-05 02:41:12+00:00,167146,Acoustic,VPVF,acoustic,2025-03-05 02:41:12+00:00,2025-03-05 02:42:42+00:00,65.031,90.0,1.2147906896596217
2025-03-05 02:44:06+00:00,167147,Acoustic,VPVF,acoustic,2025-03-05 02:44:06+00:00,2025-03-05 02:44:50+00:00,94.221,44.0,1.3226789651934392
2025-03-05 02:46:50+00:00,167148,Acoustic,VPVF,acoustic,2025-03-05 02:46:50+00:00,2025-03-05 02:48:24+00:00,37.352,94.0,1.053450286818242
2025-03-05 02:48:36+00:00,167149,Acoustic,VPVF,acoustic,2025-03-05 02:48:36+00:00,2025-03-05 02:49:06+00:00,5.037,30.0,0.4704552070746665
2025-03-05 02:51:00+00:00,167150,Acoustic,VPVF,acoustic,2025-03-05 02:51:00+00:00,2025-03-05 02:52:02+00:00,41.651,62.0,1.085149040013582
2025-03-05 02:53:06+00:00,167151,Acoustic,VPVF,acoustic,2025-03-05 02:53:06+00:00,2025-03-05 02:53:36+00:00,58.036,30.0,1.1816773062618104
2025-03-05 02:55:08+00:00,167152,Acoustic,VPVF,acoustic,2025-03-05 02:55:08+00:00,2025-03-05 02:55:30+00:00,14.456,22.0,0.7772322535004266
2025-03-05 02:56:16+00:00,167153,Acoustic,VPVF,acoustic,2025-03-05 02:56:16+00:00,2025-03-05 02:56:50+00:00,29.318,34.0,0.9829800081387504
2025-03-05 02:58:06+00:00,167154,Acoustic,VPVF,acoustic,2025-03-05 02:58:06+00:00,2025-03-05 02:58:48+00:00,8.628,42.0,0.62705979140844
2025-03-05 02:59:06+00:00,167155,Acoustic,VPVF,acoustic,2025-03-05 02:59:06+00:00,2025-03-05 03:00:32+00:00,70.626,86.0,1.2388062887578606
2025-03-05 03:01:10+00:00,167156,Acoustic,VPVF,acoustic,2025-03-05 03:01:10+00:00,2025-03-05 03:02:00+00:00,174.238,50.0,1.5015657278368115
2025-03-05 03:02:12+00:00,167157,Acoustic,VPVF,acoustic,2025-03-05 03:02:12+00:00,2025-03-05 03:02:44+00:00,14.216,32.0,0.7723608679141543
2025-03-05 03:04:06+00:00,167158,Acoustic,VPVF,acoustic,2025-03-05 03:04:06+00:00,2025-03-05 03:04:30+00:00,14.433,24.0,0.7767689297868919
