,Erruption Activity,VPCC RSAM,VPPC RSAM,VPNC RSAM,VPRS RSAM,VPRS Field E,VPRS Field N,VPRS Field Z,CO2 Concentration
2025-01-22 00:50:00+00:00,0.0,20.100309685262275,418.1264319986116,160.54593906885236,66.07720205961762,-0.00781,1.9834925,0.02878,472.26714285714286
2025-01-22 00:51:00+00:00,0.0,19.599705045173152,422.8159371524648,161.9076228209267,66.04532328975105,-0.0078025,1.98351,0.0287825,472.37428571428575
2025-01-22 00:52:00+00:00,0.0,19.099100405084027,427.50544230631806,163.26930657300102,66.01344451988447,-0.007815,1.983525,0.0287825,472.4814285714286
2025-01-22 00:53:00+00:00,0.0,18.598495764994905,432.1949474601713,164.63099032507537,65.98156575001791,-0.007815,1.9835425,0.0287825,472.5885714285714
2025-01-22 00:54:00+00:00,0.0,18.09789112490578,436.8844526140245,165.99267407714967,65.94968698015133,-0.0078075,1.983555,0.02878,472.6957142857143
2025-01-22 00:55:00+00:00,0.0,17.597286484816657,441.5739577678776,167.354357829224,65.91780821028476,-0.007805,1.98357,0.0287825,472.8028571428572
2025-01-22 00:56:00+00:00,0.0,17.096681844727534,446.2634629217309,168.71604158129833,65.8859294404182,-0.00782,1.9836025,0.0287825,472.91
2025-01-22 00:57:00+00:00,0.0,16.59607720463841,450.95296807558407,170.07772533337263,65.85405067055162,-0.00788,1.9836125,0.0287825,473.01714285714286
2025-01-22 00:58:00+00:00,0.0,16.095472564549286,455.64247322943726,171.43940908544698,65.82217190068505,-0.007925,1.9836275,0.0287825,473.12428571428575
2025-01-22 00:59:00+00:00,0.0,15.594867924460162,460.3319783832905,172.8010928375213,65.79029313081847,-0.0079775,1.9836325,0.0287825,473.2314285714286
2025-01-22 01:00:00+00:00,0.0,15.094263284371038,465.0214835371437,174.16277658959564,65.7584143609519,-0.00804,1.9836325,0.0287825,473.3385714285714
2025-01-22 01:01:00+00:00,0.0,14.967130527792566,475.3204847350922,178.01169168178555,65.85667900476496,-0.0080975,1.98364,0.028785,473.4457142857143
2025-01-22 01:02:00+00:00,0.0,14.839997771214096,485.6194859330406,181.86060677397543,65.95494364857802,-0.008175,1.98364,0.028785,473.5528571428572
2025-01-22 01:03:00+00:00,0.0,14.712865014635623,495.9184871309891,185.70952186616535,66.05320829239108,-0.008235,1.983635,0.028785,473.73428571428576
2025-01-22 01:04:00+00:00,0.0,14.585732258057153,506.2174883289375,189.55843695835523,66.15147293620413,-0.0083025,1.98363,0.028785,473.80857142857144
2025-01-22 01:05:00+00:00,0.0,14.45859950147868,516.516489526886,193.40735205054511,66.24973758001718,-0.0083625,1.98363,0.028785,473.8828571428572
2025-01-22 01:06:00+00:00,0.0,14.33146674490021,526.8154907248345,197.25626714273503,66.34800222383025,-0.0084275,1.9836275,0.028785,473.95714285714286
2025-01-22 01:07:00+00:00,0.0,14.20433398832174,537.1144919227829,201.10518223492497,66.4462668676433,-0.00849,1.9836225,0.028785,474.0314285714286
2025-01-22 01:08:00+00:00,0.0,14.077201231743269,547.4134931207313,204.95409732711485,66.54453151145636,-0.0085525,1.98362,0.028785,474.1057142857143
2025-01-22 01:09:00+00:00,0.0,13.950068475164796,557.7124943186799,208.8030124193047,66.64279615526942,-0.0085925,1.98361,0.028785,474.18
2025-01-22 01:10:00+00:00,0.0,13.822935718586324,568.0114955166283,212.65192751149465,66.74106079908248,-0.0086125,1.98361,0.028785,474.25428571428574
2025-01-22 01:11:00+00:00,0.0,13.862014812737163,549.5848413895776,208.15755990735045,66.65990065188485,-0.0086175,1.9836025,0.028785,474.3285714285715
2025-01-22 01:12:00+00:00,0.0,13.901093906888004,531.1581872625269,203.66319230320624,66.57874050468723,-0.008615,1.983595,0.028785,474.4028571428571
2025-01-22 01:13:00+00:00,0.0,13.940173001038843,512.7315331354762,199.168824699062,66.49758035748962,-0.0086125,1.9835825,0.028785,474.4771428571429
2025-01-22 01:14:00+00:00,0.0,13.979252095189684,494.3048790084255,194.67445709491776,66.416420210292,-0.0085725,1.98357,0.0287875,474.5514285714286
2025-01-22 01:15:00+00:00,0.0,14.018331189340524,475.8782248813748,190.1800894907736,66.33526006309438,-0.00855,1.983565,0.028785,474.6257142857143
2025-01-22 01:16:00+00:00,0.0,14.057410283491365,457.4515707543241,185.68572188662935,66.25409991589676,-0.008535,1.9835575,0.0287875,474.7000000000001
2025-01-22 01:17:00+00:00,0.0,14.096489377642204,439.0249166272734,181.19135428248515,66.17293976869914,-0.0085275,1.983555,0.0287875,474.7742857142857
2025-01-22 01:18:00+00:00,0.0,14.135568471793045,420.5982625002227,176.69698667834095,66.09177962150153,-0.0084875,1.9835575,0.0287875,474.84857142857146
2025-01-22 01:19:00+00:00,0.0,14.174647565943884,402.171608373172,172.20261907419672,66.01061947430391,-0.0084475,1.98356,0.0287875,474.9228571428572
2025-01-22 01:20:00+00:00,0.0,14.213726660094723,383.74495424612127,167.70825147005252,65.92945932710629,-0.008395,1.9835625,0.0287875,474.9971428571429
2025-01-22 01:21:00+00:00,0.0,14.287562839800437,385.3769439919493,167.8785937444627,66.214262888712,-0.0083375,1.98357,0.0287875,475.0714285714286
2025-01-22 01:22:00+00:00,0.0,14.361399019506145,387.0089337377772,168.0489360188729,66.49906645031771,-0.0082925,1.983575,0.0287875,475.1457142857143
2025-01-22 01:23:00+00:00,0.0,14.435235199211856,388.6409234836052,168.21927829328308,66.78387001192341,-0.0082525,1.9835875,0.0287875,475.3161904761905
2025-01-22 01:24:00+00:00,0.0,14.509071378917568,390.2729132294332,168.38962056769327,67.06867357352913,-0.00822,1.983595,0.02879,475.412380952381
2025-01-22 01:25:00+00:00,0.0,14.58290755862328,391.9049029752611,168.55996284210346,67.35347713513484,-0.00819,1.983605,0.0287875,475.50857142857143
2025-01-22 01:26:00+00:00,0.0,14.65674373832899,393.5368927210891,168.73030511651368,67.63828069674055,-0.008175,1.983605,0.02879,475.6047619047619
2025-01-22 01:27:00+00:00,0.0,14.7305799180347,395.168882466917,168.9006473909239,67.92308425834626,-0.008175,1.983605,0.02879,475.7009523809524
2025-01-22 01:28:00+00:00,0.0,14.804416097740411,396.80087221274505,169.07098966533405,68.20788781995196,-0.0081825,1.9836025,0.02879,475.7971428571429
2025-01-22 01:29:00+00:00,0.0,14.878252277446125,398.432861958573,169.24133193974424,68.49269138155768,-0.0082,1.9836,0.02879,475.8933333333334
2025-01-22 01:30:00+00:00,0.0,14.952088457151834,400.064851704401,169.41167421415443,68.77749494316339,-0.0081925,1.983605,0.02879,475.9895238095238
2025-01-22 01:31:00+00:00,0.0,15.294314907595506,430.3453313339566,177.34258232545216,68.54592831453975,-0.0082,1.98361,0.02879,476.0857142857143
2025-01-22 01:32:00+00:00,0.0,15.636541358039178,460.62581096351227,185.2734904367499,68.31436168591613,-0.008235,1.98361,0.02879,476.1819047619048
2025-01-22 01:33:00+00:00,0.0,15.97876780848285,490.90629059306787,193.2043985480477,68.08279505729249,-0.0082225,1.9836125,0.02879,476.27809523809526
2025-01-22 01:34:00+00:00,0.0,16.320994258926522,521.1867702226235,201.1353066593454,67.85122842866886,-0.0082225,1.98361,0.02879,476.37428571428575
2025-01-22 01:35:00+00:00,0.0,16.663220709370194,551.4672498521791,209.0662147706431,67.61966180004522,-0.00823,1.98361,0.0287925,476.47047619047623
2025-01-22 01:36:00+00:00,0.0,17.005447159813865,581.7477294817347,216.99712288194087,67.38809517142158,-0.008235,1.9836075,0.0287925,476.56666666666666
2025-01-22 01:37:00+00:00,0.0,17.347673610257537,612.0282091112904,224.92803099323865,67.15652854279796,-0.0082175,1.9836125,0.0287925,476.6628571428571
2025-01-22 01:38:00+00:00,0.0,17.68990006070121,642.308688740846,232.85893910453635,66.92496191417432,-0.0081975,1.98362,0.0287925,476.7590476190477
2025-01-22 01:39:00+00:00,0.0,18.03212651114488,672.5891683704016,240.78984721583407,66.6933952855507,-0.0081575,1.983625,0.0287925,476.8552380952381
2025-01-22 01:40:00+00:00,0.0,18.374352961588553,702.8696479999572,248.72075532713183,66.46182865692705,-0.0081275,1.983625,0.0287925,476.9514285714286
2025-01-22 01:41:00+00:00,0.0,19.295069865713145,708.5274103983022,251.16053742528476,66.65044819750379,-0.008085,1.9836275,0.0287925,477.04761904761904
2025-01-22 01:42:00+00:00,0.0,20.21578676983774,714.1851727966471,253.60031952343772,66.83906773808053,-0.0080625,1.983625,0.0287925,477.1438095238095
2025-01-22 01:43:00+00:00,0.0,21.136503673962338,719.842935194992,256.0401016215907,67.02768727865727,-0.00804,1.9836225,0.0287925,477.3
2025-01-22 01:44:00+00:00,0.0,22.05722057808693,725.500697593337,258.4798837197436,67.216306819234,-0.0080425,1.9836175,0.0287925,477.36
2025-01-22 01:45:00+00:00,0.0,22.977937482211523,731.158459991682,260.91966581789654,67.40492635981074,-0.00803,1.98361,0.0287925,477.42
2025-01-22 01:46:00+00:00,0.0,23.89865438633612,736.8162223900268,263.3594479160495,67.59354590038747,-0.008015,1.9836075,0.0287925,477.48
2025-01-22 01:47:00+00:00,0.0,24.819371290460715,742.4739847883718,265.7992300142024,67.7821654409642,-0.008,1.9836075,0.0287925,477.54
2025-01-22 01:48:00+00:00,0.0,25.740088194585308,748.1317471867168,268.2390121123554,67.97078498154094,-0.0079625,1.983615,0.0287925,477.6
2025-01-22 01:49:00+00:00,0.0,26.6608050987099,753.7895095850616,270.67879421050833,68.15940452211768,-0.007895,1.9836225,0.028795,477.66
2025-01-22 01:50:00+00:00,0.0,27.581522002834497,759.4472719834066,273.11857630866126,68.34802406269442,-0.0078525,1.983625,0.028795,477.72
2025-01-22 01:51:00+00:00,0.0,26.38280985590984,761.6747179449195,272.7138225071508,68.20841112938109,-0.007815,1.983635,0.028795,477.78
2025-01-22 01:52:00+00:00,0.0,25.184097708985185,763.9021639064325,272.3090687056403,68.06879819606775,-0.0077975,1.9836375,0.028795,477.84
2025-01-22 01:53:00+00:00,0.0,23.985385562060525,766.1296098679454,271.9043149041298,67.92918526275442,-0.0078,1.983635,0.028795,477.9
2025-01-22 01:54:00+00:00,0.0,22.78667341513587,768.3570558294584,271.49956110261934,67.78957232944107,-0.007815,1.9836325,0.028795,477.96
2025-01-22 01:55:00+00:00,0.0,21.587961268211213,770.5845017909713,271.09480730110886,67.64995939612774,-0.0078225,1.98363,0.028795,478.02
2025-01-22 01:56:00+00:00,0.0,20.389249121286557,772.8119477524842,270.6900534995984,67.51034646281441,-0.0078525,1.9836225,0.028795,478.08
2025-01-22 01:57:00+00:00,0.0,19.1905369743619,775.0393937139972,270.2852996980879,67.37073352950107,-0.0078775,1.983615,0.028795,478.14
2025-01-22 01:58:00+00:00,0.0,17.99182482743724,777.2668396755101,269.8805458965774,67.23112059618774,-0.0079075,1.98361,0.0287975,478.2
2025-01-22 01:59:00+00:00,0.0,16.793112680512586,779.4942856370232,269.47579209506694,67.09150766287439,-0.0079425,1.9836,0.0287975,478.26
2025-01-22 02:00:00+00:00,0.0,15.59440053358793,781.721731598536,269.07103829355646,66.95189472956106,-0.0079625,1.9835925,0.0287975,478.32
2025-01-22 02:01:00+00:00,0.0,15.799481897877852,790.0863217031115,272.0770024811303,67.20868957930651,-0.007965,1.9835825,0.0287975,478.38
2025-01-22 02:02:00+00:00,0.0,16.004563262167775,798.4509118076869,275.08296666870416,67.46548442905194,-0.00796,1.98358,0.0287975,478.44
2025-01-22 02:03:00+00:00,0.0,16.2096446264577,806.8155019122623,278.08893085627807,67.72227927879739,-0.007925,1.983575,0.0287975,478.6171428571429
2025-01-22 02:04:00+00:00,0.0,16.41472599074762,815.1800920168378,281.0948950438519,67.97907412854282,-0.0079025,1.9835725,0.0287975,478.7342857142857
2025-01-22 02:05:00+00:00,0.0,16.619807355037544,823.5446821214132,284.1008592314258,68.23586897828827,-0.00789,1.983575,0.0287975,478.8514285714286
2025-01-22 02:06:00+00:00,0.0,16.82488871932747,831.9092722259885,287.1068234189996,68.49266382803371,-0.007885,1.9835725,0.0287975,478.9685714285714
2025-01-22 02:07:00+00:00,0.0,17.02997008361739,840.2738623305639,290.1127876065735,68.74945867777915,-0.0078825,1.9835725,0.0287975,479.0857142857143
2025-01-22 02:08:00+00:00,0.0,17.235051447907313,848.6384524351394,293.1187517941474,69.00625352752459,-0.00787,1.9835725,0.0288,479.2028571428571
2025-01-22 02:09:00+00:00,0.0,17.440132812197234,857.0030425397148,296.12471598172124,69.26304837727002,-0.0078475,1.9835775,0.0287975,479.32
2025-01-22 02:10:00+00:00,0.0,17.64521417648716,865.3676326442902,299.1306801692951,69.51984322701547,-0.00783,1.98358,0.0287975,479.4371428571429
2025-01-22 02:11:00+00:00,0.0,17.552649050304623,859.4504993644698,296.12671806681374,69.1629549543619,-0.00781,1.983585,0.0288,479.5542857142857
2025-01-22 02:12:00+00:00,0.0,17.46008392412209,853.5333660846494,293.1227559643324,68.80606668170832,-0.0077925,1.98359,0.0288,479.6714285714286
2025-01-22 02:13:00+00:00,0.0,17.36751879793956,847.616232804829,290.118793861851,68.44917840905472,-0.007775,1.9836025,0.0288,479.7885714285714
2025-01-22 02:14:00+00:00,0.0,17.274953671757025,841.6990995250086,287.1148317593696,68.09229013640115,-0.00775,1.9836,0.0288,479.9057142857143
2025-01-22 02:15:00+00:00,0.0,17.18238854557449,835.7819662451882,284.11086965688827,67.73540186374757,-0.00774,1.9836025,0.0288,480.0228571428571
2025-01-22 02:16:00+00:00,0.0,17.08982341939196,829.8648329653678,281.1069075544069,67.37851359109399,-0.0077325,1.9836,0.0288,480.14
2025-01-22 02:17:00+00:00,0.0,16.997258293209427,823.9476996855474,278.10294545192556,67.02162531844041,-0.007725,1.9835975,0.0288,480.25714285714287
2025-01-22 02:18:00+00:00,0.0,16.904693167026892,818.030566405727,275.09898334944415,66.66473704578682,-0.0077225,1.98359,0.0288,480.3742857142857
2025-01-22 02:19:00+00:00,0.0,16.812128040844357,812.1134331259066,272.0950212469628,66.30784877313324,-0.0077225,1.98359,0.0288,480.49142857142857
2025-01-22 02:20:00+00:00,0.0,16.719562914661825,806.1962998460862,269.09105914448145,65.95096050047967,-0.0077125,1.9835875,0.0288,480.6085714285714
2025-01-22 02:21:00+00:00,0.0,17.47171661562798,807.3922365152333,269.5391739090447,66.09387937134238,-0.00768,1.9835875,0.0288,480.7257142857143
2025-01-22 02:22:00+00:00,0.0,18.223870316594137,808.5881731843805,269.9872886736079,66.23679824220511,-0.007645,1.983595,0.0288025,480.8428571428571
2025-01-22 02:23:00+00:00,0.0,18.97602401756029,809.7841098535276,270.43540343817114,66.37971711306784,-0.0076125,1.983605,0.0288025,481.0547619047619
2025-01-22 02:24:00+00:00,0.0,19.72817771852645,810.9800465226748,270.88351820273436,66.52263598393056,-0.00758,1.9836125,0.0288025,481.14952380952377
2025-01-22 02:25:00+00:00,0.0,20.4803314194926,812.175983191822,271.3316329672976,66.66555485479327,-0.00756,1.9836175,0.0288025,481.2442857142857
2025-01-22 02:26:00+00:00,0.0,21.232485120458755,813.3719198609692,271.77974773186077,66.808473725656,-0.0075475,1.98362,0.0288025,481.3390476190476
2025-01-22 02:27:00+00:00,0.0,21.98463882142491,814.5678565301164,272.227862496424,66.95139259651873,-0.00754,1.983625,0.0288025,481.4338095238095
2025-01-22 02:28:00+00:00,0.0,22.736792522391063,815.7637931992635,272.6759772609872,67.09431146738144,-0.0075225,1.98363,0.0288025,481.5285714285714
2025-01-22 02:29:00+00:00,0.0,23.48894622335722,816.9597298684107,273.12409202555045,67.23723033824416,-0.00752,1.9836325,0.0288025,481.62333333333333
2025-01-22 02:30:00+00:00,0.0,24.241099924323375,818.1556665375579,273.5722067901137,67.38014920910689,-0.007525,1.9836325,0.0288025,481.7180952380952
2025-01-22 02:31:00+00:00,0.0,24.014051435703735,818.7510952343234,274.66404997892914,67.3888333193866,-0.0075375,1.9836325,0.0288025,481.8128571428571
2025-01-22 02:32:00+00:00,0.0,23.787002947084098,819.346523931089,275.7558931677446,67.39751742966634,-0.007545,1.9836325,0.0288025,481.90761904761905
2025-01-22 02:33:00+00:00,0.0,23.55995445846445,819.9419526278546,276.8477363565601,67.40620153994605,-0.0075475,1.983645,0.0288025,482.0023809523809
2025-01-22 02:34:00+00:00,0.0,23.33290596984481,820.5373813246201,277.9395795453756,67.41488565022577,-0.0075475,1.98365,0.028805,482.0971428571429
2025-01-22 02:35:00+00:00,0.0,23.10585748122517,821.1328100213857,279.03142273419104,67.4235697605055,-0.0075525,1.98365,0.0288025,482.1919047619048
2025-01-22 02:36:00+00:00,0.0,22.878808992605528,821.7282387181514,280.1232659230065,67.43225387078522,-0.00754,1.9836575,0.0288025,482.28666666666663
2025-01-22 02:37:00+00:00,0.0,22.651760503985887,822.3236674149169,281.21510911182196,67.44093798106493,-0.007535,1.98366,0.0288025,482.38142857142856
2025-01-22 02:38:00+00:00,0.0,22.424712015366243,822.9190961116825,282.3069523006375,67.44962209134465,-0.0075275,1.9836625,0.028805,482.4761904761905
2025-01-22 02:39:00+00:00,0.0,22.1976635267466,823.5145248084481,283.39879548945294,67.45830620162438,-0.0075,1.98366,0.028805,482.5709523809523
2025-01-22 02:40:00+00:00,0.0,21.97061503812696,824.1099535052136,284.4906386782684,67.4669903119041,-0.0074675,1.983665,0.028805,482.6657142857143
2025-01-22 02:41:00+00:00,0.0,21.70746858977208,828.7760474224922,286.8828319650818,67.50011964896787,-0.0074275,1.98367,0.028805,482.7604761904762
2025-01-22 02:42:00+00:00,0.0,21.4443221414172,833.4421413397707,289.2750252518952,67.53324898603162,-0.0074,1.9836725,0.028805,482.85523809523806
2025-01-22 02:43:00+00:00,0.0,21.18117569306232,838.1082352570493,291.6672185387086,67.56637832309539,-0.0073825,1.9836825,0.028805,483.0971428571429
2025-01-22 02:44:00+00:00,0.0,20.918029244707437,842.7743291743278,294.05941182552203,67.59950766015916,-0.00738,1.9837,0.028805,483.2442857142857
2025-01-22 02:45:00+00:00,0.0,20.654882796352556,847.4404230916062,296.4516051123354,67.63263699722293,-0.0073625,1.983705,0.028805,483.39142857142855
2025-01-22 02:46:00+00:00,0.0,20.391736347997675,852.1065170088848,298.8437983991488,67.66576633428669,-0.007345,1.9837075,0.028805,483.5385714285714
2025-01-22 02:47:00+00:00,0.0,20.12858989964279,856.7726109261633,301.23599168596223,67.69889567135046,-0.0073625,1.9837075,0.028805,483.68571428571425
2025-01-22 02:48:00+00:00,0.0,19.865443451287913,861.4387048434419,303.6281849727756,67.73202500841423,-0.0073825,1.9837075,0.028805,483.8328571428571
2025-01-22 02:49:00+00:00,0.0,19.60229700293303,866.1047987607204,306.02037825958905,67.76515434547798,-0.007375,1.9837075,0.028805,483.98
2025-01-22 02:50:00+00:00,0.0,19.33915055457815,870.770892677999,308.41257154640243,67.79828368254175,-0.0073625,1.9837075,0.028805,484.12714285714287
2025-01-22 02:51:00+00:00,0.0,19.251730494448225,872.7120072002285,308.32645060934226,67.94772721848197,-0.00738,1.98371,0.028805,484.2742857142857
2025-01-22 02:52:00+00:00,0.0,19.164310434318303,874.653121722458,308.24032967228214,68.0971707544222,-0.00741,1.983715,0.0288075,484.4214285714286
2025-01-22 02:53:00+00:00,0.0,19.076890374188377,876.5942362446875,308.15420873522197,68.24661429036242,-0.0074375,1.9837175,0.028805,484.56857142857143
2025-01-22 02:54:00+00:00,0.0,18.98947031405845,878.5353507669171,308.0680877981618,68.39605782630264,-0.0074625,1.9837175,0.0288075,484.7157142857143
2025-01-22 02:55:00+00:00,0.0,18.90205025392853,880.4764652891465,307.9819668611017,68.54550136224286,-0.007475,1.98372,0.028805,484.86285714285714
2025-01-22 02:56:00+00:00,0.0,18.814630193798603,882.4175798113761,307.8958459240415,68.69494489818307,-0.0074825,1.98372,0.028805,485.01
2025-01-22 02:57:00+00:00,0.0,18.727210133668677,884.3586943336056,307.80972498698134,68.84438843412329,-0.00749,1.983715,0.0288075,485.1571428571429
2025-01-22 02:58:00+00:00,0.0,18.63979007353875,886.2998088558352,307.72360404992116,68.99383197006351,-0.0074825,1.983715,0.0288075,485.30428571428575
2025-01-22 02:59:00+00:00,0.0,18.55237001340883,888.2409233780646,307.63748311286105,69.14327550600373,-0.00747,1.9837175,0.0288075,485.4514285714286
2025-01-22 03:00:00+00:00,0.0,18.464949953278904,890.1820379002942,307.5513621758009,69.29271904194395,-0.00745,1.98372,0.028805,485.59857142857146
2025-01-22 03:01:00+00:00,0.0,18.141766145130653,890.5952070825629,307.47443186160535,68.94614816179995,-0.007445,1.98372,0.028805,485.7457142857143
2025-01-22 03:02:00+00:00,0.0,17.818582336982402,891.0083762648316,307.3975015474099,68.59957728165597,-0.00744,1.9837225,0.028805,485.8928571428572
2025-01-22 03:03:00+00:00,0.0,17.495398528834155,891.4215454471004,307.3205712332144,68.25300640151197,-0.0074325,1.9837225,0.0288075,486.08476190476193
2025-01-22 03:04:00+00:00,0.0,17.172214720685904,891.834714629369,307.2436409190189,67.90643552136798,-0.0074225,1.9837175,0.0288075,486.12952380952385
2025-01-22 03:05:00+00:00,0.0,16.849030912537653,892.2478838116377,307.1667106048234,67.55986464122398,-0.00741,1.983715,0.0288075,486.17428571428576
2025-01-22 03:06:00+00:00,0.0,16.525847104389403,892.6610529939064,307.0897802906279,67.21329376107998,-0.007405,1.98371,0.0288075,486.2190476190476
2025-01-22 03:07:00+00:00,0.0,16.202663296241152,893.0742221761751,307.01284997643245,66.866722880936,-0.00739,1.983705,0.0288075,486.2638095238095
2025-01-22 03:08:00+00:00,0.0,15.879479488092905,893.4873913584439,306.9359196622369,66.520152000792,-0.0073775,1.9837025,0.0288075,486.30857142857144
2025-01-22 03:09:00+00:00,0.0,15.556295679944654,893.9005605407126,306.8589893480414,66.17358112064801,-0.0073675,1.9836975,0.0288075,486.35333333333335
2025-01-22 03:10:00+00:00,0.0,15.233111871796403,894.3137297229813,306.78205903384594,65.82701024050401,-0.0073675,1.9836975,0.0288075,486.39809523809527
2025-01-22 03:11:00+00:00,0.0,15.207539846033722,889.8818784101214,306.06556040700724,66.12811914175813,-0.00737,1.9836925,0.0288075,486.4428571428572
2025-01-22 03:12:00+00:00,0.0,15.18196782027104,885.4500270972615,305.3490617801685,66.42922804301224,-0.00737,1.9836925,0.0288075,486.4876190476191
2025-01-22 03:13:00+00:00,0.0,15.156395794508356,881.0181757844016,304.6325631533298,66.73033694426637,-0.0073725,1.983695,0.0288075,486.53238095238095
2025-01-22 03:14:00+00:00,0.0,15.130823768745676,876.5863244715417,303.9160645264911,67.03144584552048,-0.007365,1.9837,0.0288075,486.57714285714286
2025-01-22 03:15:00+00:00,0.0,15.105251742982992,872.1544731586819,303.1995658996523,67.3325547467746,-0.007355,1.983705,0.0288075,486.6219047619048
2025-01-22 03:16:00+00:00,0.0,15.07967971722031,867.7226218458219,302.4830672728136,67.63366364802873,-0.007355,1.9837125,0.0288075,486.6666666666667
2025-01-22 03:17:00+00:00,0.0,15.054107691457627,863.290770532962,301.7665686459749,67.93477254928284,-0.0073625,1.983715,0.0288075,486.7114285714286
2025-01-22 03:18:00+00:00,0.0,15.028535665694946,858.8589192201022,301.05007001913623,68.23588145053697,-0.007375,1.9837075,0.0288075,486.7561904761905
2025-01-22 03:19:00+00:00,0.0,15.002963639932265,854.4270679072422,300.3335713922975,68.53699035179108,-0.00738,1.983705,0.0288075,486.8009523809524
2025-01-22 03:20:00+00:00,0.0,14.977391614169582,849.9952165943823,299.6170727654588,68.8380992530452,-0.0073825,1.9836975,0.0288075,486.8457142857143
2025-01-22 03:21:00+00:00,0.0,15.803249253403347,847.5584747123173,299.02337425417795,68.69952541353886,-0.007385,1.9836925,0.0288075,486.8904761904762
2025-01-22 03:22:00+00:00,0.0,16.629106892637115,845.1217328302522,298.42967574289713,68.56095157403253,-0.00738,1.98369,0.0288075,486.9352380952381
2025-01-22 03:23:00+00:00,0.0,17.45496453187088,842.6849909481872,297.8359772316163,68.4223777345262,-0.0073825,1.9836875,0.02881,486.95238095238096
2025-01-22 03:24:00+00:00,0.0,18.28082217110465,840.2482490661221,297.2422787203355,68.28380389501986,-0.00738,1.983685,0.0288075,486.9247619047619
2025-01-22 03:25:00+00:00,0.0,19.10667981033841,837.8115071840571,296.64858020905467,68.14523005551352,-0.007375,1.9836825,0.0288075,486.89714285714285
2025-01-22 03:26:00+00:00,0.0,19.932537449572177,835.374765301992,296.0548816977738,68.00665621600717,-0.0073625,1.9836825,0.02881,486.8695238095238
2025-01-22 03:27:00+00:00,0.0,20.75839508880594,832.9380234199269,295.461183186493,67.86808237650084,-0.0073475,1.98368,0.0288075,486.84190476190474
2025-01-22 03:28:00+00:00,0.0,21.584252728039708,830.5012815378619,294.86748467521215,67.7295085369945,-0.0073425,1.9836825,0.0288075,486.81428571428575
2025-01-22 03:29:00+00:00,0.0,22.410110367273475,828.0645396557968,294.27378616393133,67.59093469748817,-0.0073425,1.9836825,0.02881,486.7866666666667
2025-01-22 03:30:00+00:00,0.0,23.23596800650724,825.6277977737318,293.6800876526505,67.45236085798183,-0.007345,1.9836825,0.02881,486.7590476190477
2025-01-22 03:31:00+00:00,0.0,22.445760261190397,825.5395523619875,293.57060408039956,67.41149955980373,-0.007345,1.983685,0.02881,486.7314285714286
2025-01-22 03:32:00+00:00,0.0,21.655552515873552,825.4513069502432,293.46112050814855,67.37063826162563,-0.0073375,1.9836875,0.0288075,486.7038095238095
2025-01-22 03:33:00+00:00,0.0,20.86534477055671,825.363061538499,293.35163693589755,67.32977696344753,-0.00733,1.9836875,0.0288075,486.67619047619047
2025-01-22 03:34:00+00:00,0.0,20.075137025239865,825.2748161267547,293.2421533636466,67.28891566526943,-0.0073275,1.9836925,0.0288075,486.6485714285714
2025-01-22 03:35:00+00:00,0.0,19.284929279923023,825.1865707150104,293.13266979139564,67.24805436709134,-0.00733,1.9836975,0.02881,486.6209523809523
2025-01-22 03:36:00+00:00,0.0,18.49472153460618,825.098325303266,293.02318621914463,67.20719306891324,-0.0073275,1.9837,0.02881,486.5933333333333
2025-01-22 03:37:00+00:00,0.0,17.704513789289337,825.0100798915217,292.9137026468936,67.16633177073514,-0.00731,1.98371,0.02881,486.56571428571425
2025-01-22 03:38:00+00:00,0.0,16.914306043972495,824.9218344797775,292.8042190746427,67.12547047255704,-0.0072975,1.983715,0.02881,486.53809523809525
2025-01-22 03:39:00+00:00,0.0,16.12409829865565,824.8335890680332,292.6947355023917,67.08460917437894,-0.00731,1.9837225,0.02881,486.5104761904762
2025-01-22 03:40:00+00:00,0.0,15.333890553338808,824.7453436562889,292.5852519301407,67.04374787620084,-0.0073275,1.98373,0.02881,486.48285714285714
2025-01-22 03:41:00+00:00,0.0,15.841794416819583,818.6328125410311,290.8884991199125,67.04661895173028,-0.0073375,1.983735,0.02881,486.4552380952381
2025-01-22 03:42:00+00:00,0.0,16.34969828030036,812.5202814257733,289.1917463096843,67.04949002725972,-0.0073375,1.98374,0.02881,486.42761904761903
2025-01-22 03:43:00+00:00,0.0,16.857602143781133,806.4077503105154,287.4949934994561,67.05236110278915,-0.0073325,1.983745,0.02881,486.17523809523806
2025-01-22 03:44:00+00:00,0.0,17.365506007261907,800.2952191952577,285.7982406892279,67.05523217831859,-0.0073325,1.9837525,0.02881,485.9504761904762
2025-01-22 03:45:00+00:00,0.0,17.873409870742684,794.1826880799998,284.10148787899965,67.05810325384803,-0.007335,1.983755,0.02881,485.7257142857143
2025-01-22 03:46:00+00:00,0.0,18.381313734223458,788.070156964742,282.40473506877146,67.06097432937747,-0.0073275,1.98376,0.02881,485.5009523809523
2025-01-22 03:47:00+00:00,0.0,18.88921759770423,781.9576258494842,280.70798225854327,67.06384540490691,-0.0073025,1.9837625,0.02881,485.2761904761904
2025-01-22 03:48:00+00:00,0.0,19.39712146118501,775.8450947342263,279.0112294483151,67.06671648043634,-0.007285,1.9837675,0.02881,485.0514285714286
